"seqnames","start","end","width","strand","probe","gene_feature.ranges.start","gene_feature.ranges.end","gene_feature.ranges.width","gene_feature.strand","ensembl_gene_id","gene_name","start_position","end_position","feature_type"
"2555","chr7",130668699,130668700,2,"*","cg15278043",130668852,130669395,544,"+","ENSG00000287547","AC234644.2",130668231,130669139,"Island"
"2556","chr7",130668699,130668700,2,"*","cg15278043",130668643,130687432,18790,"-","ENSG00000213265","TSGA13",130668231,130669139,"Island"
"2557","chr21",36747619,36747620,2,"*","cg15316660",36699115,36749917,50803,"+","ENSG00000159263","SIM2",36747493,36748441,"Island"
"2558","chr5",191371,191372,2,"*","cg15351009",191495,196334,4840,"+","ENSG00000185028","LRRC14B",191678,192429,"N_Shore"
"2559","chr2",101696701,101696702,2,"*","cg15353597",101696850,101894689,197840,"+","ENSG00000071054","MAP4K4",101697088,101698366,"N_Shore"
"2560","chr1",153728174,153728175,2,"*","cg15371509",153728050,153774808,46759,"+","ENSG00000143624","INTS3",153727741,153728025,"S_Shore"
"2561","chr8",54458809,54458810,2,"*","cg15377283",54457935,54460892,2958,"+","ENSG00000164736","SOX17",54457869,54459965,"Island"
"2562","chr17",18255218,18255219,2,"*","cg15383962",18244815,18258738,13924,"-","ENSG00000177731","FLII",18258303,18259002,"N_Shelf"
"2563","chr12",26124773,26124774,2,"*","cg15398617",26120030,26125037,5008,"-","ENSG00000123095","BHLHE41",26124951,26126774,"N_Shore"
"2564","chr12",26124773,26124774,2,"*","cg15398617",26121991,26299290,177300,"+","ENSG00000123096","SSPN",26124951,26126774,"N_Shore"
"2565","chr2",63047722,63047723,2,"*","cg15402210",62957326,63048640,91315,"-","ENSG00000231609","AC007098.1",63047341,63052295,"Island"
"2566","chr19",43533543,43533544,2,"*","cg15427393",43525497,43536130,10634,"+","ENSG00000176472","ZNF575",43533146,43534134,"Island"
"2567","chr14",20989896,20989897,2,"*","cg15427567",20989973,20997035,7063,"+","ENSG00000165792","METTL17",20990231,20990449,"N_Shore"
"2568","chr8",54467103,54467104,2,"*","cg15427886",54467208,54470609,3402,"+","ENSG00000274310","AC091076.1",54466369,54467626,"Island"
"2569","chr13",112957480,112957481,2,"*","cg15444621",112894378,113099742,205365,"+","ENSG00000126217","MCF2L",112968424,112969346,"."
"2570","chr1",85201025,85201026,2,"*","cg15444788",85156889,85201016,44128,"-","ENSG00000097096","SYDE2",85200136,85201967,"Island"
"2571","chr1",101071699,101071700,2,"*","cg15447231",101025844,101090513,64670,"+","ENSG00000233184","AC093157.1",101025762,101026124,"."
"2572","chr1",220884219,220884220,2,"*","cg15450098",220786990,220884503,97514,"+","ENSG00000286231","AL445423.3",220884122,220884870,"Island"
"2573","chr1",220884219,220884220,2,"*","cg15450098",220879431,220885059,5629,"+","ENSG00000136630","HLX",220884122,220884870,"Island"
"2574","chr16",3020248,3020249,2,"*","cg15460516",3014712,3020071,5360,"-","ENSG00000184697","CLDN6",3020095,3021304,"Island"
"2575","chr16",3020248,3020249,2,"*","cg15460516",3018445,3022383,3939,"+","ENSG00000006327","TNFRSF12A",3020095,3021304,"Island"
"2576","chr3",71007457,71007458,2,"*","cg15472885",70952817,71583989,631173,"-","ENSG00000114861","FOXP1",71065184,71065670,"."
"2577","chr3",71007457,71007458,2,"*","cg15472885",70959226,71754229,795004,"-","ENSG00000285708","AC097634.4",71065184,71065670,"."
"2578","chr7",35695368,35695369,2,"*","cg15476479",35632659,35697459,64801,"-","ENSG00000122557","HERPUD2",35694386,35695369,"Island"
"2579","chr7",35695368,35695369,2,"*","cg15476479",35695214,35699413,4200,"+","ENSG00000271122","AC018647.2",35694386,35695369,"Island"
"2580","chr3",52794664,52794665,2,"*","cg15485378",52794768,52809009,14242,"+","ENSG00000162267","ITIH3",52770544,52771112,"."
"2581","chr2",71452545,71452546,2,"*","cg15491567",71453722,71686768,233047,"+","ENSG00000135636","DYSF",71453429,71454146,"N_Shore"
"2582","chr1",92962290,92962291,2,"*","cg15495124",92832737,92961522,128786,"-","ENSG00000154511","DIPK1A",92960956,92962197,"S_Shore"
"2583","chr17",66304784,66304785,2,"*","cg15519474",66302613,66810743,508131,"+","ENSG00000154229","PRKCA",66301930,66303499,"S_Shore"
"2584","chrX",53321326,53321327,2,"*","cg15522989",53225828,53321350,95523,"-","ENSG00000124313","IQSEC2",53320469,53321666,"Island"
"2585","chr5",112329851,112329852,2,"*","cg15536663",112142441,112419313,276873,"-","ENSG00000129595","EPB41L4A",112418781,112420525,"."
"2586","chr8",86069541,86069542,2,"*","cg15541630",85987323,86154225,166903,"+","ENSG00000147614","ATP6V0D2",86069425,86069817,"Island"
"2587","chr8",86069541,86069542,2,"*","cg15541630",86047109,86088621,41513,"-","ENSG00000147613","PSKH2",86069425,86069817,"Island"
"2588","chr4",41748705,41748706,2,"*","cg15542784",41744082,41748725,4644,"-","ENSG00000109132","PHOX2B",41747168,41747794,"S_Shore"
"2589","chr4",41748705,41748706,2,"*","cg15542784",41748293,41824119,75827,"+","ENSG00000250467","PHOX2B-AS1",41747168,41747794,"S_Shore"
"2590","chr1",61050883,61050884,2,"*","cg15545624",60865259,61462788,597530,"+","ENSG00000162599","NFIA",61050255,61051159,"Island"
"2591","chr1",61050883,61050884,2,"*","cg15545624",60912675,61056885,144211,"-","ENSG00000237928","NFIA-AS2",61050255,61051159,"Island"
"2592","chr7",149498062,149498063,2,"*","cg15556090",149472696,149497817,25122,"-","ENSG00000181220","ZNF746",149497049,149498184,"Island"
"2593","chr3",61250311,61250312,2,"*","cg15570148",59747277,61251459,1504183,"-","ENSG00000189283","FHIT",61250933,61251553,"N_Shore"
"2594","chr1",109493583,109493584,2,"*","cg15597480",109494052,109502932,8881,"+","ENSG00000174151","CYB561D1",109493924,109494321,"N_Shore"
"2595","chr2",54559011,54559012,2,"*","cg15602548",54456317,54671446,215130,"+","ENSG00000115306","SPTBN1",54557890,54558832,"S_Shore"
"2596","chr12",57236639,57236640,2,"*","cg15607664",57234903,57240715,5813,"-","ENSG00000185633","NDUFA4L2",57236324,57236686,"Island"
"2597","chr10",3931895,3931896,2,"*","cg15620876",3911889,3935817,23929,"+","ENSG00000226005","LINC02660",3784662,3785934,"."
"2598","chr6",83068267,83068268,2,"*","cg15627524",83067666,83171350,103685,"+","ENSG00000083097","DOP1A",83067553,83067982,"S_Shore"
"2599","chr1",165768762,165768763,2,"*","cg15632325",165724293,165827755,103463,"-","ENSG00000143183","TMCO1",165768596,165769112,"Island"
"2600","chr1",165768762,165768763,2,"*","cg15632325",165768929,165775176,6248,"+","ENSG00000224358","TMCO1-AS1",165768596,165769112,"Island"
"2601","chrX",112840779,112840780,2,"*","cg15670241",112774503,112840815,66313,"-","ENSG00000126016","AMOT",112840337,112840652,"S_Shore"
"2602","chr21",42653109,42653110,2,"*","cg15687973",42653621,42775509,121889,"+","ENSG00000160191","PDE9A",42653092,42653446,"Island"
"2603","chr18",22166992,22166993,2,"*","cg15696634",22164886,22169878,4993,"-","ENSG00000266010","GATA6-AS1",22164976,22172402,"Island"
"2604","chr14",99972310,99972311,2,"*","cg15698066",99971449,100144236,172788,"+","ENSG00000196405","EVL",99971045,99972526,"Island"
"2605","chr20",33848553,33848554,2,"*","cg15707332",33811348,33854366,43019,"+","ENSG00000101421","CHMP4B",33862695,33862959,"."
"2606","chr1",170661316,170661317,2,"*","cg15711902",170662728,170739421,76694,"+","ENSG00000116132","PRRX1",170661316,170661656,"Island"
"2607","chr1",94247662,94247663,2,"*","cg15727564",94148988,94275068,126081,"-","ENSG00000137962","ARHGAP29",94247351,94247961,"Island"
"2608","chr1",94247662,94247663,2,"*","cg15727564",94247819,94411036,163218,"+","ENSG00000226835","ARHGAP29-AS1",94247351,94247961,"Island"
"2609","chr17",67475345,67475346,2,"*","cg15756507",67377281,67697261,319981,"+","ENSG00000154217","PITPNC1",67377109,67379015,"."
"2610","chr2",8282202,8282203,2,"*","cg15757195",7988683,8488090,499408,"-","ENSG00000236790","LINC00299",8456778,8457443,"."
"2611","chr11",64085482,64085483,2,"*","cg15769472",63998558,64166113,167556,"-","ENSG00000133315","MACROD1",64085332,64085610,"Island"
"2612","chr11",64085482,64085483,2,"*","cg15769472",64035970,64103653,67684,"+","ENSG00000256824","AP000721.2",64085332,64085610,"Island"
"2613","chr11",64085482,64085483,2,"*","cg15769472",64081690,64087175,5486,"+","ENSG00000256481","AP006333.2",64085332,64085610,"Island"
"2614","chr12",2412248,2412249,2,"*","cg15779785",1970786,2697950,727165,"+","ENSG00000151067","CACNA1C",2229997,2230449,"."
"2615","chr2",240983665,240983666,2,"*","cg15796417",240906330,240993311,86982,"+","ENSG00000226321","CROCC2",240983361,240983726,"Island"
"2616","chr2",240983665,240983666,2,"*","cg15796417",240981515,240986072,4558,"-","ENSG00000223991","AC104809.1",240983361,240983726,"Island"
"2617","chr17",17191274,17191275,2,"*","cg15808825",17042457,17217679,175223,"+","ENSG00000133030","MPRIP",17205458,17206982,"."
"2618","chr15",101458757,101458758,2,"*","cg15819404",101297142,101525202,228061,"-","ENSG00000140479","PCSK6",101488656,101490405,"."
"2619","chrX",77899499,77899500,2,"*","cg15830530",77899440,77907376,7937,"+","ENSG00000131174","COX7B",77895341,77895750,"S_Shelf"
"2620","chr12",132672419,132672420,2,"*","cg15843572",132623753,132687376,63624,"-","ENSG00000177084","POLE",132673394,132673657,"N_Shore"
"2621","chr20",63980882,63980883,2,"*","cg15855336",63974116,63980008,5893,"-","ENSG00000130590","SAMD10",63980948,63981434,"N_Shore"
"2622","chr20",63980882,63980883,2,"*","cg15855336",63981132,64033100,51969,"+","ENSG00000101161","PRPF6",63980948,63981434,"N_Shore"
"2623","chr7",139231130,139231131,2,"*","cg15877295",139230356,139308236,77881,"+","ENSG00000157741","UBN2",139230689,139232210,"Island"
"2624","chr1",200873628,200873629,2,"*","cg15892784",200872981,200874178,1198,"+","ENSG00000170128","GPR25",200873069,200874260,"Island"
"2625","chr2",189580825,189580826,2,"*","cg15893070",189560590,189583758,23169,"-","ENSG00000138449","SLC40A1",189580734,189581257,"Island"
"2626","chr7",98628506,98628507,2,"*","cg15903624",98617285,98629869,12585,"+","ENSG00000106236","NPTX2",98616494,98618447,"."
"2627","chr17",17782268,17782269,2,"*","cg15906409",17681458,17811453,129996,"+","ENSG00000108557","RAI1",17781703,17783926,"Island"
"2628","chr10",593995,593996,2,"*","cg15912031",274190,689668,415479,"-","ENSG00000151240","DIP2C",584370,585010,"."
"2629","chr19",2321727,2321728,2,"*","cg15922228",2269525,2341172,71648,"+","ENSG00000273734","AC005258.1",2321583,2321991,"Island"
"2630","chr19",2321727,2321728,2,"*","cg15922228",2321520,2328611,7092,"-","ENSG00000130332","LSM7",2321583,2321991,"Island"
"2631","chr11",117825113,117825114,2,"*","cg15929395",117800844,117828698,27855,"-","ENSG00000137731","FXYD2",117795920,117797426,"."
"2632","chr11",117825113,117825114,2,"*","cg15929395",117820163,117876667,56505,"-","ENSG00000255245","FXYD6-FXYD2",117795920,117797426,"."
"2633","chr7",24284173,24284174,2,"*","cg15929698",24284188,24291862,7675,"+","ENSG00000122585","NPY",24283940,24285461,"Island"
"2634","chr8",58146560,58146561,2,"*","cg15948851",57994509,58204279,209771,"+","ENSG00000169122","FAM110B",58145609,58146855,"Island"
"2635","chr1",37474123,37474124,2,"*","cg15949277",37350934,37474411,123478,"-","ENSG00000233621","LINC01137",37474123,37474620,"Island"
"2636","chr1",37474123,37474124,2,"*","cg15949277",37474580,37484377,9798,"+","ENSG00000163874","ZC3H12A",37474123,37474620,"Island"
"2637","chr11",126319099,126319100,2,"*","cg15958289",126304060,126350005,45946,"+","ENSG00000110063","DCPS",126303645,126304147,"."
"2638","chr17",79777837,79777838,2,"*","cg15966315",79778148,79787983,9836,"+","ENSG00000173894","CBX2",79777580,79778973,"Island"
"2639","chrX",154546712,154546713,2,"*","cg15968979",154531391,154547572,16182,"-","ENSG00000160211","G6PD",154546679,154547921,"Island"
"2640","chrX",154546712,154546713,2,"*","cg15968979",154541199,154565046,23848,"+","ENSG00000269335","IKBKG",154546679,154547921,"Island"
"2641","chr1",200739285,200739286,2,"*","cg16010827",200739558,200860704,121147,"+","ENSG00000118200","CAMSAP2",200739194,200739820,"Island"
"2642","chr11",62613073,62613074,2,"*","cg16013966",62602218,62612775,10558,"-","ENSG00000149499","EML3",62612167,62613084,"Island"
"2643","chr11",62613073,62613074,2,"*","cg16013966",62611722,62615116,3395,"+","ENSG00000149489","ROM1",62612167,62613084,"Island"
"2644","chr8",73421354,73421355,2,"*","cg16017979",73420004,73441526,21523,"+","ENSG00000253302","STAU2-AS1",73448815,73449174,"."
"2645","chr8",73421354,73421355,2,"*","cg16017979",73420369,73747708,327340,"-","ENSG00000040341","STAU2",73448815,73449174,"."
"2646","chr19",52993187,52993188,2,"*","cg16040993",52966896,53037898,71003,"-","ENSG00000242779","ZNF702P",52993480,52993775,"N_Shore"
"2647","chr10",117138393,117138394,2,"*","cg16043357",117128521,117138301,9781,"-","ENSG00000148704","VAX1",117136453,117138526,"Island"
"2648","chr7",2575988,2575989,2,"*","cg16047049",2558972,2614733,55762,"+","ENSG00000106012","IQCE",2592538,2592738,"."
"2649","chr17",75721117,75721118,2,"*","cg16047490",75721328,75757818,36491,"+","ENSG00000132470","ITGB4",75720944,75721767,"Island"
"2650","chr8",11343741,11343742,2,"*","cg16074812",11339637,11368452,28816,"+","ENSG00000154316","TDH",11347317,11348180,"N_Shelf"
"2651","chr19",12495369,12495370,2,"*","cg16075020",12461184,12513854,52671,"-","ENSG00000242852","ZNF709",12495369,12495916,"Island"
"2652","chr19",12495369,12495370,2,"*","cg16075020",12461559,12551474,89916,"-","ENSG00000196826","AC008758.1",12495369,12495916,"Island"
"2653","chr11",22829956,22829957,2,"*","cg16113692",22813799,22830299,16501,"-","ENSG00000198168","SVIP",22829220,22829838,"S_Shore"
"2654","chr11",22829956,22829957,2,"*","cg16113692",22829380,22945393,116014,"+","ENSG00000246225","AC006299.1",22829220,22829838,"S_Shore"
"2655","chr19",35719786,35719787,2,"*","cg16156525",35717973,35738878,20906,"+","ENSG00000272333","KMT2B",35719786,35720024,"Island"
"2656","chr4",2934856,2934857,2,"*","cg16176247",2930561,2934834,4274,"-","ENSG00000109736","MFSD10",2933735,2935247,"Island"
"2657","chr4",2934856,2934857,2,"*","cg16176247",2934882,2961738,26857,"+","ENSG00000249673","NOP14-AS1",2933735,2935247,"Island"
"2658","chr7",2640337,2640338,2,"*","cg16184737",2631986,2664802,32817,"+","ENSG00000136295","TTYH3",2646940,2647672,"."
"2659","chr7",41705778,41705779,2,"*","cg16185125",41667168,41705834,38667,"-","ENSG00000122641","INHBA",41705581,41705864,"Island"
"2660","chr7",41705778,41705779,2,"*","cg16185125",41693884,41779388,85505,"+","ENSG00000224116","INHBA-AS1",41705581,41705864,"Island"
"2661","chr5",1484199,1484200,2,"*","cg16194544",1456480,1523962,67483,"-","ENSG00000153395","LPCAT1",1483649,1483954,"S_Shore"
"2662","chr2",44965068,44965069,2,"*","cg16198908",44954664,44968762,14099,"+","ENSG00000225156","AC012354.1",44954752,44955972,"."
"2663","chr11",11451257,11451258,2,"*","cg16204559",11270877,11622005,351129,"-","ENSG00000110328","GALNT18",11620575,11622272,"."
"2664","chr14",77616392,77616393,2,"*","cg16213072",77505997,77616637,110641,"-","ENSG00000100596","SPTLC2",77616242,77616907,"Island"
"2665","chr13",49500053,49500054,2,"*","cg16213217",49495610,49528981,33372,"+","ENSG00000136147","PHF11",49495887,49496583,"S_Shelf"
"2666","chr16",67399281,67399282,2,"*","cg16219266",67394152,67416833,22682,"-","ENSG00000159714","ZDHHC1",67399226,67399651,"Island"
"2667","chr13",33120566,33120567,2,"*","cg16223976",33103137,33350630,247494,"-","ENSG00000133121","STARD13",33015791,33017290,"."
"2668","chr3",138760283,138760284,2,"*","cg16230316",138652698,138834928,182231,"-","ENSG00000051382","PIK3CB",138834318,138835236,"."
"2669","chr5",172188934,172188935,2,"*","cg16240137",172042079,172188224,146146,"-","ENSG00000072786","STK10",172187427,172188935,"Island"
"2670","chr1",236394173,236394174,2,"*","cg16240480",236348257,236502915,154659,"+","ENSG00000186197","EDARADD",236395160,236395850,"N_Shore"
"2671","chr7",50093381,50093382,2,"*","cg16261619",49850421,50121329,270909,"-","ENSG00000042813","ZPBP",50092977,50093325,"S_Shore"
"2672","chr7",50093381,50093382,2,"*","cg16261619",50093279,50094123,845,"+","ENSG00000287521","AC034148.1",50092977,50093325,"S_Shore"
"2673","chr7",1124427,1124428,2,"*","cg16284684",996986,1138260,141275,"-","ENSG00000146540","C7orf50",1115668,1117809,"."
"2674","chr7",87600771,87600772,2,"*","cg16288248",87503017,87713323,210307,"-","ENSG00000085563","ABCB1",87600744,87600944,"Island"
"2675","chr6",167993480,167993481,2,"*","cg16301975",167992822,167997110,4289,"-","ENSG00000229921","KIF25-AS1",167989894,167990885,"S_Shelf"
"2676","chr1",67129531,67129532,2,"*","cg16310284",67092165,67231853,139689,"-","ENSG00000203963","C1orf141",67134708,67135032,"."
"2677","chr6",166900205,166900206,2,"*","cg16311773",166409364,166906451,497088,"-","ENSG00000071242","RPS6KA2",166898765,166902542,"Island"
"2678","chr6",166900205,166900206,2,"*","cg16311773",166858094,166956124,98031,"-","ENSG00000249141","AL159163.1",166898765,166902542,"Island"
"2679","chr4",184734455,184734456,2,"*","cg16314369",184694085,184734130,40046,"-","ENSG00000151725","CENPU",184733352,184734361,"S_Shore"
"2680","chr3",119779189,119779190,2,"*","cg16327381",119703076,119807570,104495,"+","ENSG00000285585","AC069444.2",119810074,119810312,"."
"2681","chr3",119779189,119779190,2,"*","cg16327381",119780484,119818485,38002,"+","ENSG00000144852","NR1I2",119810074,119810312,"."
"2682","chr5",35617953,35617954,2,"*","cg16336751",35617844,35814611,196768,"+","ENSG00000152582","SPEF2",35617754,35618237,"Island"
"2683","chr12",122836707,122836708,2,"*","cg16371864",122834453,122862961,28509,"+","ENSG00000130787","HIP1R",122835204,122836496,"S_Shore"
"2684","chr16",48156760,48156761,2,"*","cg16411541",48081006,48156018,75013,"-","ENSG00000140798","ABCC12",48244422,48244744,"."
"2685","chr16",31568484,31568485,2,"*","cg16412609",31563082,31567716,4635,"-","ENSG00000261741","FRG2KP",31568750,31568996,"N_Shore"
"2686","chr16",31568484,31568485,2,"*","cg16412609",31566360,31567000,641,"-","ENSG00000278885","AC106730.2",31568750,31568996,"N_Shore"
"2687","chr16",31568484,31568485,2,"*","cg16412609",31568386,31569475,1090,"-","ENSG00000261614","YBX3P1",31568750,31568996,"N_Shore"
"2688","chr5",1268834,1268835,2,"*","cg16429735",1253147,1295068,41922,"-","ENSG00000164362","TERT",1270664,1270986,"N_Shore"
"2689","chr8",101492219,101492220,2,"*","cg16435779",101461177,101492499,31323,"-","ENSG00000254024","AP001207.3",101492251,101492542,"N_Shore"
"2690","chr8",101492219,101492220,2,"*","cg16435779",101492439,101669726,177288,"+","ENSG00000083307","GRHL2",101492251,101492542,"N_Shore"
"2691","chr13",110265477,110265478,2,"*","cg16436782",110148963,110307157,158195,"-","ENSG00000187498","COL4A1",110306545,110308243,"."
"2692","chr13",110265477,110265478,2,"*","cg16436782",110265251,110266113,863,"-","ENSG00000279237","AL161773.1",110306545,110308243,"."
"2693","chr11",131910384,131910385,2,"*","cg16462254",131370478,132336822,966345,"+","ENSG00000182667","NTM",131910459,131911638,"N_Shore"
"2694","chr8",95134674,95134675,2,"*","cg16505455",95133785,95156685,22901,"+","ENSG00000175895","PLEKHF2",95133533,95134501,"S_Shore"
"2695","chr20",3888928,3888929,2,"*","cg16507354",3888839,3929882,41044,"+","ENSG00000125779","PANK2",3888807,3889923,"Island"
"2696","chr20",3888928,3888929,2,"*","cg16507354",3888239,3888868,630,"-","ENSG00000229539","PANK2-AS1",3888807,3889923,"Island"
"2697","chr6",97282614,97282615,2,"*","cg16511841",97142161,97283217,141057,"-","ENSG00000146263","MMS22L",97282821,97283323,"N_Shore"
"2698","chr6",97282614,97282615,2,"*","cg16511841",97283303,98400869,1117567,"+","ENSG00000271860","AL589740.1",97282821,97283323,"N_Shore"
"2699","chr1",15758335,15758336,2,"*","cg16519300",15756607,15786594,29988,"+","ENSG00000162458","FBLIM1",15758577,15759367,"N_Shore"
"2700","chr2",73779538,73779539,2,"*","cg16521516",73762184,73780157,17974,"-","ENSG00000144048","DUSP11",73779723,73780147,"N_Shore"
"2701","chr16",4242046,4242047,2,"*","cg16525330",4189374,4242080,52707,"-","ENSG00000185739","SRL",4253444,4254224,"."
"2702","chr1",41739254,41739255,2,"*","cg16549694",41506365,42035925,529561,"-","ENSG00000127124","HIVEP3",41661710,41662961,"."
"2703","chr7",156608017,156608018,2,"*","cg16561657",156388922,156640654,251733,"-","ENSG00000182648","LINC01006",156607325,156608018,"Island"
"2704","chr2",74920161,74920162,2,"*","cg16570455",74918148,74938418,20271,"+","ENSG00000204792","LINC01291",74919879,74920209,"Island"
"2705","chr2",74920161,74920162,2,"*","cg16570455",74919555,74924846,5292,"-","ENSG00000236209","AC104135.1",74919879,74920209,"Island"
"2706","chrX",64917001,64917002,2,"*","cg16576300",64915802,65034713,118912,"-","ENSG00000126970","ZC4H2",65034529,65035411,"."
"2707","chr5",59125732,59125733,2,"*","cg16578883",58969038,60522120,1553083,"-","ENSG00000113448","PDE4D",59039010,59040054,"."
"2708","chr17",30971334,30971335,2,"*","cg16579555",30970984,30999911,28928,"+","ENSG00000181481","RNF135",30970923,30971588,"Island"
"2709","chr17",30971334,30971335,2,"*","cg16579555",30971652,30973312,1661,"+","ENSG00000264456","AC138207.4",30970923,30971588,"Island"
"2710","chrX",129769514,129769515,2,"*","cg16595877",129738974,129769536,30563,"+","ENSG00000122121","XPNPEP2",129843565,129844022,"."
"2711","chr12",15914489,15914490,2,"*","cg16616599",15911302,16037381,126080,"+","ENSG00000023697","DERA",15911147,15911600,"S_Shelf"
"2712","chr2",165141626,165141627,2,"*","cg16631432",164840661,165208261,367601,"+","ENSG00000236283","AC019197.1",164840961,164842383,"."
"2713","chr2",165141626,165141627,2,"*","cg16631432",165087526,165204050,116525,"-","ENSG00000153253","SCN3A",164840961,164842383,"."
"2714","chr5",43037564,43037565,2,"*","cg16639692",43013060,43067452,54393,"-","ENSG00000177738","AC025171.1",43037158,43037418,"S_Shore"
"2715","chr11",72590514,72590515,2,"*","cg16640865",72576141,72674591,98451,"-","ENSG00000186642","PDE2A",72590259,72590702,"Island"
"2716","chr13",111228871,111228872,2,"*","cg16645705",111114559,111305737,191179,"+","ENSG00000102606","ARHGEF7",111254395,111255232,"."
"2717","chr19",48393748,48393749,2,"*","cg16675644",48394875,48444931,50057,"+","ENSG00000105464","GRIN2D",48398223,48398866,"."
"2718","chr1",219174068,219174069,2,"*","cg16681597",218983023,219173961,190939,"-","ENSG00000228063","LYPLAL1-DT",219173768,219174230,"Island"
"2719","chr1",219174068,219174069,2,"*","cg16681597",219173869,219212865,38997,"+","ENSG00000143353","LYPLAL1",219173768,219174230,"Island"
"2720","chr2",207768266,207768267,2,"*","cg16688437",207762598,207769906,7309,"-","ENSG00000163251","FZD5",207766835,207770210,"Island"
"2721","chr8",131040688,131040689,2,"*","cg16696270",130780301,131040909,260609,"-","ENSG00000155897","ADCY8",131040004,131042503,"Island"
"2722","chr1",230136611,230136612,2,"*","cg16698674",230057990,230282122,224133,"+","ENSG00000143641","GALNT2",230066748,230068462,"."
"2723","chr15",26969459,26969460,2,"*","cg16720005",26964917,26970385,5469,"+","ENSG00000259122","TVP23BP1",26967756,26968249,"S_Shore"
"2724","chr11",1481965,1481966,2,"*","cg16723180",1469457,1501247,31791,"-","ENSG00000182208","MOB2",1471290,1471525,"."
"2725","chr13",112968986,112968987,2,"*","cg16737670",112894378,113099742,205365,"+","ENSG00000126217","MCF2L",112968424,112969346,"Island"
"2726","chr13",112968986,112968987,2,"*","cg16737670",112967484,112968824,1341,"-","ENSG00000235280","MCF2L-AS1",112968424,112969346,"Island"
"2727","chrX",123562278,123562279,2,"*","cg16744892",123561642,123562966,1325,"+","ENSG00000228466","TUBB4AP1",123732350,123733247,"."
"2728","chr14",69702148,69702149,2,"*","cg16744996",69611596,69715144,103549,"+","ENSG00000100647","SUSD6",69726751,69727238,"."
"2729","chr2",127193227,127193228,2,"*","cg16751203",127183832,127220313,36482,"-","ENSG00000186684","CYP27C1",127218814,127220394,"."
"2730","chr7",782053,782054,2,"*","cg16782493",726699,786475,59777,"+","ENSG00000164818","DNAAF5",782053,782997,"Island"
"2731","chr2",30293508,30293509,2,"*","cg16783186",30231534,30323730,92197,"+","ENSG00000213626","LBH",30230701,30232789,"."
"2732","chr21",41419940,41419941,2,"*","cg16785077",41420304,41459214,38911,"+","ENSG00000157601","MX1",41420367,41420777,"N_Shore"
"2733","chr3",147405642,147405643,2,"*","cg16790847",147386046,147406809,20764,"-","ENSG00000174963","ZIC4",147409202,147411212,"N_Shelf"
"2734","chr3",147405642,147405643,2,"*","cg16790847",147393422,147510293,116872,"+","ENSG00000152977","ZIC1",147409202,147411212,"N_Shelf"
"2735","chr11",2144597,2144598,2,"*","cg16817891",2129112,2158391,29280,"-","ENSG00000284779","AC132217.2",2143906,2144442,"S_Shore"
"2736","chr11",2144597,2144598,2,"*","cg16817891",2132538,2161209,28672,"-","ENSG00000129965","INS-IGF2",2143906,2144442,"S_Shore"
"2737","chr11",2144597,2144598,2,"*","cg16817891",2140501,2148666,8166,"+","ENSG00000099869","IGF2-AS",2143906,2144442,"S_Shore"
"2738","chr10",132678089,132678090,2,"*","cg16829244",132537787,132783480,245694,"+","ENSG00000068383","INPP5A",132690917,132692064,"."
"2739","chr10",45419197,45419198,2,"*","cg16831085",45374176,45446119,71944,"+","ENSG00000012779","ALOX5",45418927,45419435,"Island"
"2740","chr22",41915630,41915631,2,"*","cg16860686",41909554,41914667,5114,"-","ENSG00000234965","SHISA8",41914054,41915665,"Island"
"2741","chr17",80877349,80877350,2,"*","cg16886414",80544819,80966371,421553,"+","ENSG00000141564","RPTOR",80875602,80877133,"S_Shore"
"2742","chr17",80804294,80804295,2,"*","cg16896879",80544819,80966371,421553,"+","ENSG00000141564","RPTOR",80801792,80802015,"S_Shelf"
"2743","chr17",80804294,80804295,2,"*","cg16896879",80801640,80805632,3993,"-","ENSG00000262833","AC016245.1",80801792,80802015,"S_Shelf"
"2744","chr19",11866115,11866116,2,"*","cg16897306",11848726,11883750,35025,"+","ENSG00000171291","ZNF439",11848763,11849249,"."
"2745","chr13",113085263,113085264,2,"*","cg16904781",112894378,113099742,205365,"+","ENSG00000126217","MCF2L",113088423,113088705,"N_Shelf"
"2746","chr6",26217387,26217388,2,"*","cg16906712",26215159,26216692,1534,"-","ENSG00000273802","H2BC8",26216984,26217293,"S_Shore"
"2747","chr6",26217387,26217388,2,"*","cg16906712",26216975,26217483,509,"+","ENSG00000277075","H2AC8",26216984,26217293,"S_Shore"
"2748","chr19",53757698,53757699,2,"*","cg16908824",53758232,53758318,87,"+","ENSG00000221548","MIR1283-2",53768487,53768705,"."
"2749","chr7",27164386,27164387,2,"*","cg16913789",27162438,27175180,12743,"-","ENSG00000078399","HOXA9",27164297,27166843,"Island"
"2750","chr7",27164386,27164387,2,"*","cg16913789",27163535,27180013,16479,"-","ENSG00000257184","AC004080.3",27164297,27166843,"Island"
"2751","chr12",57434397,57434398,2,"*","cg16973107",57434784,57452062,17279,"+","ENSG00000175189","INHBC",57475293,57476399,"."
"2752","chr17",30971130,30971131,2,"*","cg16980360",30970984,30999911,28928,"+","ENSG00000181481","RNF135",30970923,30971588,"Island"
"2753","chr17",30971130,30971131,2,"*","cg16980360",30971652,30973312,1661,"+","ENSG00000264456","AC138207.4",30970923,30971588,"Island"
