"seqnames","start","end","width","strand","probe","gene_feature.ranges.start","gene_feature.ranges.end","gene_feature.ranges.width","gene_feature.strand","ensembl_gene_id","gene_name","start_position","end_position","feature_type"
"403","chr1",115838854,115838855,2,"*","cg24106636",115836377,115843917,7541,"-","ENSG00000177551","NHLH2",115837739,115839743,"Island"
"404","chr14",37599348,37599349,2,"*","cg24126941",37595847,38041442,445596,"+","ENSG00000139865","TTC6",37598242,37600002,"Island"
"405","chr15",35741185,35741186,2,"*","cg24260156",35546154,35860199,314046,"+","ENSG00000248079","DPH6-DT",35545926,35546314,"."
"406","chr12",105113726,105113727,2,"*","cg24266227",105107324,105169130,61807,"+","ENSG00000136051","WASHC4",105107556,105108189,"."
"407","chr1",58250361,58250362,2,"*","cg24351410",56994778,58546734,1551957,"-","ENSG00000173406","DAB1",58249601,58250423,"Island"
"408","chr13",44437118,44437119,2,"*","cg24521747",44432143,44577147,145005,"-","ENSG00000102804","TSC22D1",44437016,44437259,"Island"
"409","chr13",44437118,44437119,2,"*","cg24521747",44437057,44464921,27865,"+","ENSG00000225727","AL139184.1",44437016,44437259,"Island"
"410","chr8",11201181,11201182,2,"*","cg24664689",10896045,11201833,305789,"-","ENSG00000171044","XKR6",11201446,11201733,"N_Shore"
"411","chr1",40096995,40096996,2,"*","cg24788636",40072710,40097260,24551,"-","ENSG00000131238","PPT1",40096995,40097456,"Island"
"412","chr14",96204832,96204833,2,"*","cg24980174",96204679,96244166,39488,"+","ENSG00000168398","BDKRB2",96363130,96363997,"."
"413","chr14",96204832,96204833,2,"*","cg24980174",96204844,96263929,59086,"+","ENSG00000258691","AL355102.2",96363130,96363997,"."
"414","chr7",116524655,116524656,2,"*","cg24980893",116525001,116561184,36184,"+","ENSG00000105974","CAV1",116525378,116526424,"N_Shore"
"415","chr4",53366201,53366202,2,"*","cg25061071",52872982,53366066,493085,"-","ENSG00000184178","SCFD2",53365542,53366153,"S_Shore"
"416","chr20",57384349,57384350,2,"*","cg25225756",57377140,57393062,15923,"-","ENSG00000218018","RBM38-AS1",57389194,57391990,"."
"417","chr2",55617929,55617930,2,"*","cg25467493",55547292,55618880,71589,"-","ENSG00000275052","PPP4R3B",55617132,55617930,"Island"
"418","chr2",55617929,55617930,2,"*","cg25467493",55617909,55618373,465,"+","ENSG00000272606","AC015982.2",55617132,55617930,"Island"
"419","chr15",43800432,43800433,2,"*","cg25631249",43772617,43799133,26517,"-","ENSG00000262560","AC018512.1",43800540,43800942,"N_Shore"
"420","chr15",43800432,43800433,2,"*","cg25631249",43777087,43804427,27341,"+","ENSG00000140264","SERF2",43800540,43800942,"N_Shore"
"421","chr15",43800432,43800433,2,"*","cg25631249",43794162,43800221,6060,"-","ENSG00000184716","SERINC4",43800540,43800942,"N_Shore"
"422","chr15",43800432,43800433,2,"*","cg25631249",43796142,43804427,8286,"+","ENSG00000242028","HYPK",43800540,43800942,"N_Shore"
"423","chr13",31738240,31738241,2,"*","cg26093611",31739526,31803389,63864,"+","ENSG00000133105","RXFP2",31846494,31847137,"."
"424","chr4",75704309,75704310,2,"*","cg26359912",75642782,75724525,81744,"-","ENSG00000138757","G3BP2",75724355,75725273,"."
"425","chr14",100965783,100965784,2,"*","cg26435481",100894770,101038859,144090,"+","ENSG00000225746","MEG8",100883036,100883523,"."
"426","chr14",100965783,100965784,2,"*","cg26435481",100966029,100966100,72,"+","ENSG00000201240","SNORD114-9",100883036,100883523,"."
"427","chr14",100965783,100965784,2,"*","cg26435481",100967052,100967123,72,"+","ENSG00000200279","SNORD114-10",100883036,100883523,"."
"428","chr16",21664005,21664006,2,"*","cg26675753",21663968,21761935,97968,"+","ENSG00000155719","OTOA",21663956,21664305,"Island"
"429","chr5",135579027,135579028,2,"*","cg27090201",135559577,135634874,75298,"+","ENSG00000250167","AC034206.1",135578489,135579178,"Island"
"430","chr5",135579027,135579028,2,"*","cg27090201",135570679,135579279,8601,"-","ENSG00000145824","CXCL14",135578489,135579178,"Island"
"431","chr5",135579027,135579028,2,"*","cg27090201",135579202,135889770,310569,"+","ENSG00000145832","SLC25A48",135578489,135579178,"Island"
"432","chr11",14644012,14644013,2,"*","cg27143049",14504874,14643635,138762,"-","ENSG00000129084","PSMA1",14643508,14644657,"Island"
"433","chr11",14644012,14644013,2,"*","cg27143049",14643804,14872044,228241,"+","ENSG00000152270","PDE3B",14643508,14644657,"Island"
"434","chr5",128539132,128539133,2,"*","cg27223047",128257909,128659185,401277,"-","ENSG00000138829","FBN2",128536871,128538947,"S_Shore"
"435","chr5",128539132,128539133,2,"*","cg27223047",128538013,129033642,495630,"+","ENSG00000113396","SLC27A6",128536871,128538947,"S_Shore"
"436","chr16",29809194,29809195,2,"*","cg27338089",29806106,29811164,5059,"+","ENSG00000103495","MAZ",29804927,29807918,"S_Shore"
"437","chr16",29809194,29809195,2,"*","cg27338089",29806496,29807732,1237,"-","ENSG00000259952","AC009133.2",29804927,29807918,"S_Shore"
"438","chr16",29809194,29809195,2,"*","cg27338089",29808679,29812227,3549,"+","ENSG00000280607","AC009133.5",29804927,29807918,"S_Shore"
"439","chr16",29809194,29809195,2,"*","cg27338089",29808636,29821252,12617,"-","ENSG00000238045","AC009133.1",29804927,29807918,"S_Shore"
"440","chr16",1366291,1366292,2,"*","cg27352156",1363205,1414751,51547,"-","ENSG00000059145","UNKL",1364417,1364850,"S_Shore"
"441","chr2",206442766,206442767,2,"*","cg27380819",206443532,206621127,177596,"+","ENSG00000114948","ADAM23",206443425,206444183,"N_Shore"
"442","chr16",72093324,72093325,2,"*","cg27409761",72044289,72094431,50143,"-","ENSG00000140830","TXNL4B",72093231,72093442,"Island"
"443","chr16",72093324,72093325,2,"*","cg27409761",72093613,72112912,19300,"+","ENSG00000140829","DHX38",72093231,72093442,"Island"
"444","chr16",57091924,57091925,2,"*","cg27559661",57092583,57148369,55787,"+","ENSG00000140848","CPNE2",57092133,57093184,"N_Shore"
"445","chr16",57091924,57091925,2,"*","cg27559661",57091213,57092303,1091,"-","ENSG00000260148","AC009090.2",57092133,57093184,"N_Shore"
"446","chr12",14417735,14417736,2,"*","cg27598407",14365632,14502935,137304,"+","ENSG00000171681","ATF7IP",14567315,14568159,"."
"447","chr7",144119300,144119300,1,"*","ch.7.143447326F",144118461,144119360,900,"-","ENSG00000239981","OR2A15P",144195482,144196016,"."
