"train_1year" "train_5year" "test_1year" "test_5year"
"LIHC_Genes and covars_12" 0.797768898380457 0.874937932000381 0.660379413625531 0.357962432614943
"LIHC_Genes_12" 0.775942029767169 0.856028415550104 0.64162130652507 0.3350300316123
"LIHC_Covars_12" 0.621729441956779 0.655974891601905 0.529574618997171 0.349094968128662
"LIHC_Genes and covars_13" 0.812279340007833 0.766851175450321 0.608171208714582 0.656939043992544
"LIHC_Genes_13" 0.825540733112007 0.748661085536596 0.577924619834412 0.633559489731937
"LIHC_Covars_13" 0.591682752436823 0.578887025601548 0.557709424802131 0.699006750657431
"LIHC_Genes and covars_14" 0.828088992838114 0.808942554168323 0.679869311904893 0.40448575653201
"LIHC_Genes_14" 0.839828583278359 0.795420877635165 0.692150110387932 0.403318035233136
"LIHC_Covars_14" 0.562762378456947 0.582195203726501 0.764550994406308 0.574377400034245
"LIHC_Genes and covars_15" 0.794389661613388 0.765255273161661 0.708342784557456 0.413097537241112
"LIHC_Genes_15" 0.784949621557667 0.792239965034546 0.68103252733294 0.354152508257341
"LIHC_Covars_15" 0.650271589490939 0.575088189015112 0.449394365558227 0.560529459626833
"LIHC_Genes and covars_16" 0.734140686304907 0.810052873328655 0.690243671834276 0.611630376754889
"LIHC_Genes_16" 0.734354236987626 0.800060303731479 0.688500304394553 0.610675567718545
"LIHC_Covars_16" 0.602100237310424 0.618087024979148 0.510488468370727 0.449959664811957
"LIHC_Genes and covars_17" 0.747350071181946 0.789219955059949 0.594838824659316 0.475792466907082
"LIHC_Genes_17" 0.727418743541478 0.768837366310895 0.647295482073843 0.498211791500267
"LIHC_Covars_17" 0.657932082898632 0.67681291270429 0.455786107269805 0.318461935086663
"LIHC_Genes and covars_18" 0.782224390827514 0.776265675606728 0.301535241020004 0.666810326300261
"LIHC_Genes_18" 0.78147882599379 0.774005440846732 0.350909951757431 0.648347159665969
"LIHC_Covars_18" 0.57874993044896 0.577601067590633 0.678714000871002 0.648512491782159
"LIHC_Genes and covars_19" 0.835316666799 0.839214650344537 0.543953523305764 0.433451107385949
"LIHC_Genes_19" 0.831532565578247 0.834532415599919 0.522429167975758 0.424086771547859
"LIHC_Covars_19" 0.646008359959011 0.664623731340738 0.647557555502335 0.36629558222038
"LIHC_Genes and covars_20" 0.723038940040936 0.784632853022751 0.703004196436124 0.582983019501649
"LIHC_Genes_20" 0.71307432146221 0.754571709119116 0.664055920235432 0.55169228346065
"LIHC_Covars_20" 0.653262621590974 0.577810143595445 0.523184509771607 0.57150230890262
"LIHC_Genes and covars_21" 0.842466197488396 0.809281033472165 0.576834671941244 0.519470154640315
"LIHC_Genes_21" 0.829763498215092 0.793642401361598 0.645224490599421 0.630323419292719
"LIHC_Covars_21" 0.593239285591 0.634726742077292 0.528703625759929 0.41862548891273
"LIHC_Genes and covars_22" 0.791907869465919 0.844686485589508 0.739525747170286 0.641294142985183
"LIHC_Genes_22" 0.78587256731284 0.860184927131733 0.76412408822048 0.641245814958536
"LIHC_Covars_22" 0.636068220215386 0.53430662288526 0.610961264147834 0.699869236484198
"LIHC_Genes and covars_23" 0.85247502161433 0.854886485558343 0.522811548260513 0.511291162420978
"LIHC_Genes_23" 0.833459695092636 0.840638411981965 0.490756396621125 0.525994340718764
"LIHC_Covars_23" 0.686523870602782 0.618114809838973 0.467010080451936 0.444618890301537
"LIHC_Genes and covars_24" 0.835802478726257 0.839378713570299 0.611132159227315 0.63172224280938
"LIHC_Genes_24" 0.838993184671413 0.825110384214467 0.614879325286398 0.594940456298598
"LIHC_Covars_24" 0.574853124541633 0.580074373901049 0.780001932217068 0.690940160893765
"LIHC_Genes and covars_25" 0.798636181481932 0.86465549710895 0.726349474674817 0.520417664155242
"LIHC_Genes_25" 0.794366935813405 0.872698303358478 0.756773242072197 0.534861117927522
"LIHC_Covars_25" 0.634384054867064 0.563991166304868 0.60134103331017 0.607044332751046
"LIHC_Genes and covars_26" 0.814395966562677 0.76808034892634 0.649491875582982 0.656193480609982
"LIHC_Genes_26" 0.832675344238889 0.78258565763786 0.614913537752641 0.648966090814871
"LIHC_Covars_26" 0.626177881674191 0.595547535827738 0.563640804371702 0.582104276999373
"LIHC_Genes and covars_27" 0.779363984220086 0.795389781582314 0.609122537962976 0.700328728944987
"LIHC_Genes_27" 0.767493720788589 0.78408902938853 0.627623508402225 0.729806903509554
"LIHC_Covars_27" 0.61907851786783 0.635046272872784 0.549574148713122 0.495411935731993
"LIHC_Genes and covars_28" 0.776000762144096 0.849728958974679 0.502933687964991 0.767195468683163
"LIHC_Genes_28" 0.765028714463771 0.842541974160119 0.463307240031926 0.735622426743092
"LIHC_Covars_28" 0.599359594119288 0.566926369057728 0.656545209971898 0.704993210806502
"LIHC_Genes and covars_29" 0.906192707620768 0.860141810681655 0.559159115110552 0.710771999538646
"LIHC_Genes_29" 0.866603127144535 0.840418657059761 0.547990848578746 0.646564361450596
"LIHC_Covars_29" 0.666981295376707 0.503913602392784 0.468364244554518 0.781866898380259
"LIHC_Genes and covars_30" 0.75832058341575 0.80136318573299 0.585974166328847 0.522367418963143
"LIHC_Genes_30" 0.748362370970286 0.803256631252517 0.620162174859463 0.532622736290416
"LIHC_Covars_30" 0.65934301966652 0.623049680492657 0.457507826771162 0.439833971995401
"LUAD_Genes and covars_1" 0.805461923503859 0.753706619648699 0.500951827120214 0.699824890638143
"LUAD_Genes_1" 0.815885187435622 0.675699513623649 0.473092774680071 0.49079611845171
"LUAD_Covars_1" 0.686097402916651 0.726423918983025 0.558131279964847 0.756749211294916
"LUAD_Genes and covars_2" 0.817700393831289 0.765705239884326 0.60767488648535 0.523005195050037
"LUAD_Genes_2" 0.740316548953335 0.70054804946533 0.610659797341191 0.320092623470625
"LUAD_Covars_2" 0.696687099006355 0.715129774708217 0.611349129027024 0.756836983631968
"LUAD_Genes and covars_3" 0.732859023808061 0.806343153900767 0.724890048699098 0.598405865208092
"LUAD_Genes_3" 0.696097467668055 0.706346822329682 0.670570867845544 0.494628870089976
"LUAD_Covars_3" 0.638722541440507 0.751628075998406 0.719764488305305 0.718304059303961
"LUAD_Genes and covars_4" 0.79660996944086 0.801784006809209 0.485327766565998 0.740893820099424
"LUAD_Genes_4" 0.739433653313294 0.776231353813194 0.408961915973694 0.529327579169574
"LUAD_Covars_4" 0.709941772618744 0.697193640968111 0.587770512340821 0.842481452844216
"LUAD_Genes and covars_5" 0.776990397939838 0.847212966097184 0.558408925274969 0.524985581774908
"LUAD_Genes_5" 0.728179845334941 0.741083005820511 0.457339337056802 0.415577350471158
"LUAD_Covars_5" 0.679760118063605 0.765667124989232 0.651937971155192 0.641796912822064
"LUAD_Genes and covars_6" 0.749795926898207 0.764235679793083 0.582312892820269 0.771355662053881
"LUAD_Genes_6" 0.721409619784729 0.720778657612456 0.45257859517489 0.608996004886389
"LUAD_Covars_6" 0.668593375000482 0.725546147488586 0.61369356749769 0.754617239973059
"LUAD_Genes and covars_7" 0.695779666017492 0.792742362336088 0.682135796757225 0.574155801107702
"LUAD_Genes_7" 0.655084122338261 0.752300571256494 0.467789118967137 0.386729749491105
"LUAD_Covars_7" 0.612608105565414 0.729574084948035 0.819521074121112 0.682121467745078
"LUAD_Genes and covars_8" 0.731119715979177 0.772280653578111 0.668794393234442 0.6763402000604
"LUAD_Genes_8" 0.679611381342493 0.700326168189472 0.514139532344217 0.566098405706892
"LUAD_Covars_8" 0.662721278050843 0.701347668991332 0.713559624337475 0.708357020281271
"LUAD_Genes and covars_9" 0.756284954786617 0.777736864752395 0.717568289125464 0.582960149024743
"LUAD_Genes_9" 0.708787058303169 0.689580624588341 0.557733859473737 0.422788860010767
"LUAD_Covars_9" 0.647186813368972 0.727534879652033 0.739613119323881 0.70875402365251
"LUAD_Genes and covars_10" 0.747681287364173 0.778432390232642 0.600728227281094 0.561713566116891
"LUAD_Genes_10" 0.745938106239907 0.699998079809286 0.453658546399062 0.504399667219234
"LUAD_Covars_10" 0.632672800113567 0.771221483560342 0.705301144118922 0.64484178682948
"LUAD_Genes and covars_11" 0.798343299555437 0.823481569935389 0.613600717496409 0.480912189740901
"LUAD_Genes_11" 0.765618571973463 0.743718718811759 0.493850099338134 0.386821937644942
"LUAD_Covars_11" 0.646959817842292 0.775671492187132 0.61977331905285 0.599393381533161
"LUAD_Genes and covars_12" 0.684903749409 0.780484761992537 0.694596565972415 0.724519434715933
"LUAD_Genes_12" 0.650929138391541 0.727085131987528 0.591769867818942 0.66312037361055
"LUAD_Covars_12" 0.603485504341078 0.722560706050147 0.803994772369507 0.749039742175114
"LUAD_Genes and covars_13" 0.756846170376143 0.857996468856838 0.586886991138584 0.558197402828862
"LUAD_Genes_13" 0.723131304843806 0.785853442810067 0.426161036688355 0.449884885908123
"LUAD_Covars_13" 0.653374800725935 0.797450954082497 0.655726598034888 0.616767066915813
"LUAD_Genes and covars_14" 0.796068226148205 0.822265532823142 0.591051417134622 0.463434212458247
"LUAD_Genes_14" 0.763009715296181 0.732682378936695 0.521818144840699 0.430531799614343
"LUAD_Covars_14" 0.687327156380441 0.766734918790386 0.586460107086625 0.60378238161474
"LUAD_Genes and covars_15" 0.77801548172083 0.764419233504797 0.566808296962652 0.574712555585072
"LUAD_Genes_15" 0.762430598221549 0.722726026160621 0.495460026547912 0.420440927588596
"LUAD_Covars_15" 0.648540858389543 0.709696659071049 0.673801181907852 0.810201787202702
"LUAD_Genes and covars_16" 0.787933480065527 0.785211305669726 0.640650653299214 0.533860195744302
"LUAD_Genes_16" 0.76563592907653 0.704120799243071 0.586151376170935 0.4448877742145
"LUAD_Covars_16" 0.656809464691009 0.747627954796451 0.731946569578018 0.624367826618619
"LUAD_Genes and covars_17" 0.688035759167988 0.768127783182538 0.716753386583011 0.73090436757016
"LUAD_Genes_17" 0.636030639530322 0.694486757280549 0.563462686786044 0.484283921368896
"LUAD_Covars_17" 0.637500465256376 0.711594182012124 0.696801436690971 0.778667443505448
"LUAD_Genes and covars_18" 0.777187460943375 0.757603482435235 0.65212876247265 0.60016507513066
"LUAD_Genes_18" 0.736774107734851 0.702522586145523 0.62602501744084 0.628788100620809
"LUAD_Covars_18" 0.682951261818052 0.759481071311525 0.638132998934971 0.53176048003409
"LUAD_Genes and covars_19" 0.732431290403041 0.686764639656173 0.69213384706242 0.663269420299137
"LUAD_Genes_19" 0.696227162469358 0.595464895781288 0.61228801490202 0.654644452460439
"LUAD_Covars_19" 0.671160940189396 0.736064503175356 0.689586605177669 0.699956407345178
"LUAD_Genes and covars_20" 0.777843042640508 0.802151975496053 0.568579671508584 0.34733593285299
"LUAD_Genes_20" 0.688165051378231 0.721025852127899 0.644562969888473 0.330080530781532
"LUAD_Covars_20" 0.71584732991748 0.790533498145716 0.522796848807919 0.51715509146423
"LUAD_Genes and covars_21" 0.761675833891747 0.782784182715979 0.648851768343469 0.683290018257298
"LUAD_Genes_21" 0.700647107692322 0.713436390463443 0.645486540310298 0.515250182442889
"LUAD_Covars_21" 0.68398259902646 0.704736420225215 0.614411344109301 0.77006274762851
"LUAD_Genes and covars_22" 0.760803589074016 0.818177783107676 0.571339466482482 0.584295469108227
"LUAD_Genes_22" 0.728255125765799 0.697222854369499 0.525958627395661 0.596808194422245
"LUAD_Covars_22" 0.672579686038208 0.797033124668868 0.610400679388236 0.617466726722512
"LUAD_Genes and covars_23" 0.733772705485176 0.808773691271225 0.475605875844915 0.461802018845489
"LUAD_Genes_23" 0.707989581281463 0.645734947309386 0.438544372571135 0.511753266664941
"LUAD_Covars_23" 0.681811459937843 0.807520579424775 0.394409315355136 0.547229425412577
"LUAD_Genes and covars_24" 0.714241250618876 0.763503300522968 0.509849379799502 0.53092920914866
"LUAD_Genes_24" 0.710331672451225 0.614330179587981 0.415156341591981 0.575008334501427
"LUAD_Covars_24" 0.661208365008653 0.784955686822574 0.624492980176634 0.502644976487067
"LUAD_Genes and covars_25" 0.740841827387941 0.736499699307303 0.742109226959443 0.737682443609529
"LUAD_Genes_25" 0.71255506139257 0.686025630543965 0.708930235536776 0.551387091848407
"LUAD_Covars_25" 0.672403445839507 0.67127706316342 0.659960780459911 0.824688121581405
"LUAD_Genes and covars_26" 0.75380940762751 0.750767440726508 0.689587340014914 0.697020863660919
"LUAD_Genes_26" 0.730031691881252 0.737323781365434 0.672876025012377 0.487338378716042
"LUAD_Covars_26" 0.664886062248339 0.638143145823633 0.707788367717235 0.981745398777647
"LUAD_Genes and covars_27" 0.716235038235725 0.792622271266971 0.74894703592988 0.523253579142067
"LUAD_Genes_27" 0.638687035864756 0.69304538979521 0.785917893297751 0.427582181010567
"LUAD_Covars_27" 0.653383726093884 0.761320404743474 0.721277236156506 0.58569433909023
"LUAD_Genes and covars_28" 0.72741252234299 0.72320392271974 0.655281794280809 0.759532887123823
"LUAD_Genes_28" 0.679929953773635 0.677426240394745 0.616727213902437 0.532382940363341
"LUAD_Covars_28" 0.643813152272697 0.690308361241995 0.618082873573605 0.833206886747053
"LUAD_Genes and covars_29" 0.743484838967783 0.75710720134668 0.500349569005529 0.658311230998345
"LUAD_Genes_29" 0.683528960586808 0.677600169564787 0.380811743500967 0.457353888042588
"LUAD_Covars_29" 0.689365729338358 0.702796492562929 0.598115818079906 0.758799097129347
"LUAD_Genes and covars_30" 0.743969375938614 0.791956736621298 0.595046945781809 0.50672199122391
"LUAD_Genes_30" 0.664031383780723 0.729791147303239 0.547686549929022 0.417634928065589
"LUAD_Covars_30" 0.717011029989027 0.72265970584349 0.642781668876216 0.673159812338425
"LUSC_Genes and covars_1" 0.684499358479308 0.687683934159617 0.624774486256966 0.786158794952608
"LUSC_Genes_1" 0.66580692559042 0.674176500506679 0.574030714244143 0.777400643210292
"LUSC_Covars_1" 0.570940437428311 0.593090303420677 0.626450011052175 0.663370040616625
"LUSC_Genes and covars_2" 0.703903337778627 0.708182676887709 0.561465485712755 0.495476371862141
"LUSC_Genes_2" 0.679415934900668 0.70225354030539 0.622092860957006 0.504369244694099
"LUSC_Covars_2" 0.60131638749559 0.620556276186146 0.471620692194829 0.524741558001425
"LUSC_Genes and covars_3" 0.674831106384068 0.702026326178216 0.557659152791353 0.516051999148593
"LUSC_Genes_3" 0.654021193260153 0.674394531595279 0.523337406332901 0.434979571558931
"LUSC_Covars_3" 0.582875735438836 0.601703622582919 0.528376705254409 0.709538541309351
"LUSC_Genes and covars_4" 0.706037308631064 0.773908326930833 0.409092771677259 0.445041900710372
"LUSC_Genes_4" 0.682220757864324 0.743911663006785 0.414314570254175 0.378551540342824
"LUSC_Covars_4" 0.615321072323126 0.610437501857187 0.462746798450663 0.588155902501785
"LUSC_Genes and covars_5" 0.688816311926152 0.691063082530278 0.563894627852632 0.624611942776584
"LUSC_Genes_5" 0.669380619376118 0.65147053361934 0.534400483142175 0.619505722014937
"LUSC_Covars_5" 0.574338050061838 0.642725483324021 0.568742191369494 0.558839059803345
"LUSC_Genes and covars_6" 0.66389002912879 0.661640514917919 0.523264312045886 0.639352778662091
"LUSC_Genes_6" 0.640202298706423 0.657275856147891 0.501477667894388 0.581708883778299
"LUSC_Covars_6" 0.605026381030502 0.586690761685342 0.506576640388238 0.669918039762204
"LUSC_Genes and covars_7" 0.701149493656364 0.706102830907483 0.370622805546213 0.500103010801515
"LUSC_Genes_7" 0.697314865919225 0.697020965910232 0.339084042585888 0.448671849664319
"LUSC_Covars_7" 0.551817506710077 0.617682219066805 0.589587727057093 0.556985656882351
"LUSC_Genes and covars_8" 0.69103636931864 0.711785740154553 0.529914364134842 0.558284325676868
"LUSC_Genes_8" 0.65909036632071 0.693081407832552 0.526388109300657 0.570287436814487
"LUSC_Covars_8" 0.622692386400539 0.634864541699596 0.471926683221295 0.513202370422864
"LUSC_Genes and covars_9" 0.640356454535249 0.707873447295687 0.642572976892765 0.623363909848224
"LUSC_Genes_9" 0.619808442978558 0.655665398895847 0.634702424945482 0.650114336030442
"LUSC_Covars_9" 0.561273381154938 0.680437614500703 0.5491366493377 0.535671445556699
"LUSC_Genes and covars_10" 0.656122713751174 0.680189886946066 0.499451638410927 0.576027714865023
"LUSC_Genes_10" 0.642179264803689 0.667262069529596 0.450004883220947 0.508097451168376
"LUSC_Covars_10" 0.590425771025322 0.605724929833786 0.525619110992104 0.614348155116742
"LUSC_Genes and covars_11" 0.614557627969584 0.637805989571208 0.694456631866159 0.5813150982849
"LUSC_Genes_11" 0.572338780694061 0.63888874414411 0.71421502019663 0.549220796877402
"LUSC_Covars_11" 0.563131856199131 0.587838147786611 0.586082454403712 0.52240119615517
"LUSC_Genes and covars_12" 0.625551852754181 0.741355657068323 0.663977405136753 0.473434147079633
"LUSC_Genes_12" 0.623052038474935 0.713433011599143 0.601906891350345 0.460600825113851
"LUSC_Covars_12" 0.528092704597334 0.613509884132067 0.725048391757851 0.601153321518812
"LUSC_Genes and covars_13" 0.649514419401888 0.749360464115886 0.666097946329727 0.526287904588253
"LUSC_Genes_13" 0.636158246826392 0.734660700484157 0.593944056211176 0.497461947129185
"LUSC_Covars_13" 0.553293646835548 0.595235963022752 0.679521488206137 0.652292861807478
"LUSC_Genes and covars_14" 0.679536030844588 0.685278761430759 0.508625631262901 0.578739177305335
"LUSC_Genes_14" 0.668217319086086 0.660801275187343 0.467270100171559 0.57142836216226
"LUSC_Covars_14" 0.559801266738077 0.62474273420327 0.631846068071072 0.579298799032903
"LUSC_Genes and covars_15" 0.657075958431736 0.703365516486722 0.597786261267703 0.42042490930072
"LUSC_Genes_15" 0.641818366417064 0.672818593268726 0.59335944737209 0.44096452105546
"LUSC_Covars_15" 0.569933532976466 0.646948836967351 0.553377069609127 0.47517625706736
"LUSC_Genes and covars_16" 0.682880665589877 0.733920905617745 0.483704707176476 0.446765538523318
"LUSC_Genes_16" 0.674627720489553 0.723022527807203 0.464750971874354 0.443211253760099
"LUSC_Covars_16" 0.562341318333792 0.607873545018606 0.605397801702851 0.644276534838915
"LUSC_Genes and covars_17" 0.643598783166118 0.75505692493257 0.562952462482893 0.526146153515202
"LUSC_Genes_17" 0.617297590493544 0.718712019382814 0.524434219801603 0.486255132950683
"LUSC_Covars_17" 0.544569762855356 0.594164941154761 0.615422632971334 0.573461560414328
"LUSC_Genes and covars_18" 0.697922929927871 0.799992939278801 0.573206909476602 0.514106437013395
"LUSC_Genes_18" 0.661415347391773 0.780334583581673 0.564514800683997 0.501311357452858
"LUSC_Covars_18" 0.616035557042853 0.684817708046426 0.501364319150702 0.500987725627236
"LUSC_Genes and covars_19" 0.668850939786041 0.682604730770513 0.553577752783677 0.562973713744372
"LUSC_Genes_19" 0.658098280169944 0.660944352439773 0.570080183029845 0.511982871559527
"LUSC_Covars_19" 0.577897213192084 0.624705475083667 0.533813296749198 0.552952750677644
"LUSC_Genes and covars_20" 0.632061668632543 0.707735085843609 0.633039112824405 0.323715720494154
"LUSC_Genes_20" 0.618980853859624 0.695990520008216 0.522882492637091 0.284653331221101
"LUSC_Covars_20" 0.549025094716569 0.614878397186801 0.610082231064616 0.60470854823026
"LUSC_Genes and covars_21" 0.682776302323759 0.738297338499235 0.609376132671677 0.435417763272556
"LUSC_Genes_21" 0.655727907446289 0.716380814569572 0.618217212472299 0.435022876249374
"LUSC_Covars_21" 0.592005431558722 0.639292322118735 0.543055488969888 0.521394987159621
"LUSC_Genes and covars_22" 0.679486695101664 0.730146446143373 0.498203608320722 0.492517847271023
"LUSC_Genes_22" 0.626693452022562 0.679452204816146 0.520842849709891 0.487735745961473
"LUSC_Covars_22" 0.603458316242048 0.6135852243027 0.495260041215761 0.608917428307547
"LUSC_Genes and covars_23" 0.706596535635316 0.691388173894658 0.531509941289053 0.68183421849833
"LUSC_Genes_23" 0.68812128450431 0.687091428797425 0.516510437169732 0.602389244247636
"LUSC_Covars_23" 0.574256801904773 0.584075941238661 0.559143924230904 0.725425039277822
"LUSC_Genes and covars_24" 0.69385921192973 0.720991704841704 0.57763874620725 0.536598771275055
"LUSC_Genes_24" 0.670991412080754 0.691720957429474 0.569503712468429 0.540178007503762
"LUSC_Covars_24" 0.585348741154966 0.632446604987839 0.554564555387567 0.556469295105519
"LUSC_Genes and covars_25" 0.64855677579043 0.699353305879339 0.632682490251783 0.480700255117513
"LUSC_Genes_25" 0.615235755699992 0.671940678392803 0.613202826351362 0.458150367828577
"LUSC_Covars_25" 0.589409985572234 0.638762377005728 0.546548209295005 0.513639684136594
"LUSC_Genes and covars_26" 0.6769587428381 0.748972663618514 0.517514170387936 0.636995494509048
"LUSC_Genes_26" 0.661449336899167 0.745145613320781 0.512727342293201 0.572435919566275
"LUSC_Covars_26" 0.594176453181886 0.587895549230829 0.507590496282485 0.714795242677812
"LUSC_Genes and covars_27" 0.726212625066874 0.704067793524167 0.394208621762693 0.466448234596066
"LUSC_Genes_27" 0.718666413070558 0.697007778662502 0.396453837647067 0.46288766332852
"LUSC_Covars_27" 0.546151214783789 0.560035276020004 0.684802145920525 0.733822179241764
"LUSC_Genes and covars_28" 0.686945185985242 0.752817536597275 0.493556130408588 0.563205772691149
"LUSC_Genes_28" 0.656464789116891 0.741021914451099 0.473370335524164 0.532546390935008
"LUSC_Covars_28" 0.606270838062904 0.635285390931568 0.500209524379856 0.561967658936187
"LUSC_Genes and covars_29" 0.664910853204768 0.709619229736473 0.59298851341312 0.69632685952595
"LUSC_Genes_29" 0.636216692957811 0.667709592499241 0.63052914084219 0.725815851111628
"LUSC_Covars_29" 0.592728005919201 0.634938660107508 0.423898471931424 0.496596101350924
"LUSC_Genes and covars_30" 0.673366236794531 0.678911242847666 0.529089739611277 0.4545723655281
"LUSC_Genes_30" 0.672113761011641 0.677789952718149 0.507016382862716 0.385037542600514
"LUSC_Covars_30" 0.512147332311982 0.578825078094325 0.634342099827229 0.604990573517964
"UCEC_Genes and covars_1" 0.838677076084245 0.843117154204692 0.440885565195212 0.551330673659689
"UCEC_Genes_1" 0.890705280627268 0.804835928811348 0.50248598038139 0.451699679855691
"UCEC_Covars_1" 0.679195831379111 0.665517681952928 0.64723832111746 0.778800346080126
"UCEC_Genes and covars_2" 0.777721791986989 0.890670092172601 0.894927185268902 0.525121169666638
"UCEC_Genes_2" 0.794974437056349 0.906099458793221 0.803574080406243 0.409545781027366
"UCEC_Covars_2" 0.611390145560804 0.678260569795875 0.869031050170549 0.768005897735736
"UCEC_Genes and covars_3" 0.789673522898363 0.892529512616712 0.864803047572586 0.548940231961948
"UCEC_Genes_3" 0.780448151613314 0.846932407712474 0.873661008115956 0.55987115315275
"UCEC_Covars_3" 0.646470285118164 0.773864455120396 0.750400486851753 0.51229961969198
"UCEC_Genes and covars_4" 0.788976927766907 0.810993622611142 0.770937777383729 0.659654264185307
"UCEC_Genes_4" 0.788700263458555 0.740738870826077 0.679234480445366 0.597665047425416
"UCEC_Covars_4" 0.626842222149687 0.675138272456014 0.767297183131604 0.774925967389464
"UCEC_Genes and covars_5" 0.819001528863166 0.762626826889763 0.649807101239279 0.679980560079138
"UCEC_Genes_5" 0.844888848040292 0.678829126231451 0.670835136182224 0.595434511346604
"UCEC_Covars_5" 0.685560510130194 0.625367679576569 0.652725028998176 0.873069195618963
"UCEC_Genes and covars_6" 0.891009066101186 0.849633295642589 0.635480870675773 0.677939889770275
"UCEC_Genes_6" 0.869409258266719 0.824524717484557 0.651191038531615 0.618106942243202
"UCEC_Covars_6" 0.705717768097185 0.655503260089323 0.565519323671498 0.873677292670751
"UCEC_Genes and covars_7" 0.797533513935165 0.756500530758488 0.706203232233783 0.873444786915691
"UCEC_Genes_7" 0.774745494571331 0.709664967546763 0.706773507944689 0.71184891533163
"UCEC_Covars_7" 0.693219908817876 0.622306533238571 0.522703859493764 0.858502338622703
"UCEC_Genes and covars_8" 0.885525844366584 0.865540766280805 0.625720361731183 0.483799491845824
"UCEC_Genes_8" 0.884574792046812 0.791662892677556 0.690507417592391 0.555401040650431
"UCEC_Covars_8" 0.736443783077154 0.734882810914578 0.631227811050027 0.487755003103381
"UCEC_Genes and covars_9" 0.877111525922613 0.859317452790836 0.724388446338041 0.658013377617739
"UCEC_Genes_9" 0.873338788320576 0.829884200484821 0.726203278602217 0.412680809581259
"UCEC_Covars_9" 0.714387271517735 0.657688354909879 0.65073554876466 0.828970031082965
"UCEC_Genes and covars_10" 0.745993090374086 0.83075254758776 0.844494013258063 0.66415364063718
"UCEC_Genes_10" 0.793144871188959 0.830663616575259 0.771532261098502 0.528758428319501
"UCEC_Covars_10" 0.604263003421082 0.665666083264844 0.7578401753034 0.739449286461302
"UCEC_Genes and covars_11" 0.89625821941608 0.83069808027744 0.520243844127409 0.670802476536426
"UCEC_Genes_11" 0.852063757441481 0.747609388185447 0.53293928893849 0.823551821669839
"UCEC_Covars_11" 0.771723889452845 0.782510138751201 0.483834664985607 0.390121880801158
"UCEC_Genes and covars_12" 0.826535140823875 0.816079151979591 0.814309115120511 0.795599347156246
"UCEC_Genes_12" 0.838548419923863 0.777945494341778 0.691188084267274 0.632228346618652
"UCEC_Covars_12" 0.643175500605377 0.643028484024458 0.819769489105326 0.804827480262431
"UCEC_Genes and covars_13" 0.923612698356941 0.824970748597457 0.588133278980728 0.721664805442151
"UCEC_Genes_13" 0.89165867587858 0.823985206331401 0.566673105558114 0.572033257233334
"UCEC_Covars_13" 0.750393824853817 0.714174098112854 0.55498947436574 0.60470438348281
"UCEC_Genes and covars_14" 0.852530416930037 0.88917225636661 0.814216721308633 0.581839447457235
"UCEC_Genes_14" 0.877979720462694 0.819052421796991 0.830012943243181 0.590186400432411
"UCEC_Covars_14" 0.705321411618626 0.78675417165766 0.596963135365703 0.477251304158165
"UCEC_Genes and covars_15" 0.799451834239247 0.736544897175745 0.735997768012834 0.8332581339379
"UCEC_Genes_15" 0.840224813678931 0.672094828965471 0.661644695543001 0.73598369242414
"UCEC_Covars_15" 0.656176534764213 0.675750125229486 0.727523191741647 0.793970841113085
"UCEC_Genes and covars_16" 0.758819028359788 0.813341632600584 0.69620105777422 0.73902027429253
"UCEC_Genes_16" 0.750815505296405 0.780505035969303 0.687153840849089 0.713033816659836
"UCEC_Covars_16" 0.691484539346962 0.698933747779888 0.594063593967568 0.72555131540822
"UCEC_Genes and covars_17" 0.927662314463628 0.855810637574537 0.366340390014417 0.670628347797435
"UCEC_Genes_17" 0.916487836270202 0.830359499033286 0.415509522725548 0.515044112742171
"UCEC_Covars_17" 0.733901839659109 0.70303718959334 0.293155778131877 0.759923336775085
"UCEC_Genes and covars_18" 0.820132293514919 0.848898107401461 0.863425579655946 0.682220887235077
"UCEC_Genes_18" 0.865642927882237 0.799043915402989 0.682049364248317 0.510803270288853
"UCEC_Covars_18" 0.666219633334832 0.691763225139418 0.771652954375468 0.759818635299013
"UCEC_Genes and covars_19" 0.823421902047546 0.845006365410152 0.792020638848621 0.661185241757478
"UCEC_Genes_19" 0.830044168334006 0.842361363372623 0.753977381235801 0.605312249374281
"UCEC_Covars_19" 0.640309982184357 0.7081237229754 0.740711641669577 0.700284868496426
"UCEC_Genes and covars_20" 0.856090121522389 0.901595767878399 0.690791012070785 0.483677248439523
"UCEC_Genes_20" 0.846159809114821 0.901757260910665 0.695983885631446 0.43126816476492
"UCEC_Covars_20" 0.708851358073597 0.715361611113914 0.613007309983554 0.673963765981894
"UCEC_Genes and covars_21" 0.854526283334958 0.827171887307921 0.579440588853838 0.53183628075788
"UCEC_Genes_21" 0.876937655695261 0.781045072170323 0.520597420230821 0.46370628178122
"UCEC_Covars_21" 0.669741731357183 0.705118913122483 0.686536277602524 0.655079468191777
"UCEC_Genes and covars_22" 0.834566724534898 0.837455581055115 0.723004694835681 0.72072790051016
"UCEC_Genes_22" 0.848250458331522 0.822419744512731 0.70355466130114 0.486854414963025
"UCEC_Covars_22" 0.697823213270155 0.670391176584231 0.530851777330651 0.737230958746369
