,probe,ensembl_gene_id,gene_name,Normal,BLCA,BRCA,COAD,ESCA,HNSC,KIRC,KIRP,LIHC,LUAD,LUSC,PRAD,THCA,UCEC
2452,cg13413792,ENSG00000119522,DENND1A,0.9763319974762624,0.9801805689631382,0.9819202593237444,0.9822663887981005,0.9817613383928231,0.9812217813480864,0.9834899799216713,0.9834485208638728,0.9822932473995781,,0.955811173295292,0.9820188416917957,0.9801029211390357,0.9806139779535604
2453,cg13420112,ENSG00000196700,ZNF512B,0.049742636056308846,0.06650685218658228,0.049579005526737045,0.449563109888626,0.11799596589292441,0.07151948131193465,0.04542264098191093,0.04380505914296067,0.0473807999543046,0.0948267902960083,0.049240880370931,0.04440575828293513,0.04344969240583716,0.05905352528379025
2454,cg13423469,ENSG00000107518,ATRNL1,0.8874476636328742,0.6839243048043289,0.8371421105265822,0.8088676150934395,0.7302632773153676,0.7923111897612015,0.8804997082376974,0.8593212419506603,0.7287764144872916,0.7897368149165475,0.771422478488199,0.5397883651795397,0.8972889596988545,0.8384959664544611
2455,cg13437337,ENSG00000072195,SPEG,0.02339835425407584,0.029038931669560335,0.06560664740570352,0.05184200221207482,0.08903933215791701,0.09364660201516786,0.02382191652310407,0.025250862565855486,0.02845843805503265,0.05503850824080248,0.05342957979865539,0.03847472072882413,0.021099609514418048,0.04495261636035018
2456,cg18131810,ENSG00000072195,SPEG,0.40491073344647954,0.3011298193824764,0.5476516254733338,0.35412847063605374,0.42751452953974967,0.4538384273226866,0.32745588707881257,0.279023497001395,0.28221443554052383,0.36706243586933046,0.41805378908078955,0.5324414157752994,0.2520041577114872,0.44824154867136584
2457,cg13458803,ENSG00000121594,CD80,0.8687630281222601,0.7208622223354144,0.8624662139209254,0.7730618763948229,0.6975411532130508,0.6107471470224225,0.8789220872902458,0.916101569863873,0.8437844077115965,0.5695486577581121,0.6327863443826535,0.9204424628625508,0.9122777136610642,0.8016535576941498
2458,cg13474414,ENSG00000117266,CDK18,0.7155885582323503,0.7209625132928565,0.6943363632435569,0.7625263140626085,0.7195330638212559,0.6967290866069001,0.6547439146211217,0.8776432138659276,0.6644241860070412,0.7289069461772721,0.6783902347272406,0.6805336189453726,0.7713543998961053,0.7630021635934906
2459,cg13482208,ENSG00000067840,PDZD4,0.8244274644172447,0.7667591013381881,0.7241662790359185,0.7914592255657416,0.7852042968837437,0.7943908301098264,0.8124430386449167,0.831313869836948,0.6062160049663007,0.7405118421371811,0.7855065536389427,0.843140943284428,0.7845177077315065,0.7493333792402675
2460,cg13490403,ENSG00000106852,LHX6,0.13754777633970938,0.2521626194268906,0.2747899055160999,0.5181955890965136,0.49743920694931215,0.44177608820141084,0.15082849545428154,0.06393329470952698,0.22700952851040393,0.40258109995885805,0.5264718875451919,0.5069671242462541,0.1035019330098429,0.09932406236088917
2461,cg14361033,ENSG00000106852,LHX6,0.20142621349412898,0.24672110735472436,0.2674624439167639,0.37956590334202045,0.33961609278842125,0.30857140989952453,0.1707895157025097,0.1283682125625722,0.19179630091182492,0.3462382713423017,0.3411152393405468,0.2942239243211916,0.19198124553520354,0.14921896105130555
2462,cg14476745,ENSG00000106852,LHX6,0.6202501639992409,0.8953554051890538,0.9539834341323745,0.9411276199576949,0.9406629712501514,0.959206794060712,0.7889972351080032,0.6898661417508826,0.8164997778832815,0.8609342916285417,0.9070952689163714,0.9070158391299935,0.4326924071972911,0.9464006006447048
2463,cg13499773,ENSG00000176619,LMNB2,0.8159628794029136,0.7441133093093829,0.7310122199461576,0.8076490210562263,0.7275402323090223,0.7089565272750714,0.8415036043511845,0.8627066865632748,0.8111115936671194,0.7955848386961795,0.7160734518000657,0.7574608683292133,0.8567593950177469,0.781464037707046
2464,cg13500354,ENSG00000287056,AL606970.5,0.7137630622539296,0.5781321923504744,0.6033457923930962,0.7712074447812192,0.6434959285780473,0.6066709137354243,0.5842889201436114,0.5051292689578522,0.7330378734844417,0.7174348600281532,0.6638971704188019,0.7275465500749163,0.5846140179176998,0.45704685052503863
2465,cg13514778,ENSG00000061656,SPAG4,0.07891534453798785,0.051608008039641176,0.054684605458932445,0.053425518174093314,0.059248841265593516,0.06763718395865134,0.042213215450799216,0.04694612687285976,0.04454046423487392,0.08013043352159703,0.06151585972235262,0.11751622817883917,0.11288854433647877,0.04602858827866368
2466,cg13525064,ENSG00000116096,SPR,0.08693413528881605,0.06927913445242698,0.08093578704157102,0.08194517153205955,0.06510328655822933,0.07805028628262965,0.08023901199320554,0.06920386058107551,0.06930475499978364,0.1020722207514977,0.07376087043340471,0.06621196585832287,0.07249692456437813,0.07908142156920915
2467,cg13526756,ENSG00000236449,AC010894.2,0.7393654523661517,0.6764957157238161,0.6220024272872033,0.5724020387271012,0.5997502539510987,0.5947088491729091,0.7837919780584258,0.8529376710503054,0.6419141311029732,0.6681514317644835,0.677089747461119,0.8083730343706609,0.7929060791958737,0.3864340234914184
2468,cg24401656,ENSG00000236449,AC010894.2,0.5978313979467976,0.4184843141566548,0.46798333486884963,0.5821114176762308,0.5036736471934273,0.5899438618118718,0.8226980615567329,0.8766704262175584,0.31646669263242716,0.5196209242406701,0.5278599661402567,0.26080892940288636,0.5400379570832067,0.532155625296966
2469,cg13527872,ENSG00000196730,DAPK1,0.31455095515277715,0.1880240718522554,0.5895697814577598,0.5681836053397568,0.33859744436773825,0.5886253928819846,0.1793090880488177,0.1274442038539654,0.15189266860346506,0.27254579096843323,0.3812227862415034,0.5869229864875991,0.49693444979006374,0.3212373877884988
2470,cg13529912,ENSG00000012660,ELOVL5,0.013846665784287015,0.01565974993376573,0.014472953876571446,0.032657500243893134,0.08616469591129419,0.014862694153914982,0.01317919651750786,0.014813293245442349,0.015229847224759415,0.01581200216745238,0.014377390842438855,0.014379091826283058,0.014179029099097287,0.015477145594252235
2471,cg13539205,ENSG00000119574,ZBTB45,0.10948115327806975,0.3219059545237772,0.08678978215434054,0.07274670377874294,0.09736063932014893,0.10643436480694292,0.0924759725445097,0.08475878724715102,0.06365755685508924,0.1428823719083495,0.1438581247378365,0.0634793604199778,0.07128715212526587,0.10804804670943324
2472,cg13544006,ENSG00000088340,FER1L4,0.049339455812427255,0.6058882668333729,0.09017905819442829,0.23283411356426875,0.18237157992832026,0.05156358691921895,0.06385736663477108,0.07334649792644499,0.0861996227927739,0.13231142707937044,0.047238821984772195,0.07895130588746149,0.04186562266817349,0.05973065528772638
2473,cg13547518,ENSG00000234929,AC018685.2,0.9323999659332586,0.7446618629264333,0.7856426943888021,0.9350209819467559,0.888820151092401,0.9092807619628146,0.9343291775352804,0.9322820013584473,0.5792656872260206,0.8081049935451928,0.8661959567519998,0.9004207763183191,0.935716497279851,0.8843376393087901
2474,cg13564742,ENSG00000236130,PTCSC2,0.18561518689157364,0.5383988618935691,0.5141977088794386,0.6934981930120233,0.3860061683873918,0.1844811082466411,0.22557099280102014,0.23386973918483836,0.4216294147756184,0.40023696188276053,0.19283427378022666,0.5485373881135714,0.07176072624045979,0.5664573043920856
2475,cg13564742,ENSG00000178919,FOXE1,0.18561518689157364,0.5383988618935691,0.5141977088794386,0.6934981930120233,0.3860061683873918,0.1844811082466411,0.22557099280102014,0.23386973918483836,0.4216294147756184,0.40023696188276053,0.19283427378022666,0.5485373881135714,0.07176072624045979,0.5664573043920856
2476,cg13566851,ENSG00000112419,PHACTR2,0.12691884221652683,0.12196187495656508,0.11900427868177818,0.14911005086225043,0.12419141134310843,0.14673133282123121,0.11536758095073901,0.1223818386572247,0.12653101708730102,0.16597491337661305,0.12707248546329944,0.11710930959813302,0.13865183411580975,0.13915989431176412
2477,cg13572511,ENSG00000169047,IRS1,0.08917905638556857,0.06167106483909674,0.21572236986932034,0.06273650428358984,0.08782014828543584,0.23812703054027548,0.04831129136509011,0.045939169437327516,0.04211162986017487,0.08835671166941504,0.11835502449247319,0.16640568830644453,0.06538602832601562,0.07572448803172784
2478,cg13572511,ENSG00000272622,AC010735.2,0.08917905638556857,0.06167106483909674,0.21572236986932034,0.06273650428358984,0.08782014828543584,0.23812703054027548,0.04831129136509011,0.045939169437327516,0.04211162986017487,0.08835671166941504,0.11835502449247319,0.16640568830644453,0.06538602832601562,0.07572448803172784
2479,cg13586051,ENSG00000163687,DNASE1L3,0.5630128689657309,0.1366950244105405,0.31270067616373226,0.5022780693675188,0.26309007272376944,0.1729263195321149,0.4793282020222654,0.628558695165569,0.4762126873745322,0.3021405255375388,0.16088650450564082,0.4325836126338506,0.5098523502601466,0.49083421035653907
2480,cg13593284,ENSG00000119125,GDA,0.8234645568208756,0.48043812412517195,0.514185157139202,0.8049178726673392,0.5103550211251399,0.41242502520809254,0.7820188718673824,0.7852095883423375,0.7839243484757986,0.6282729616201886,0.4721373828331851,0.707109362165272,0.7874442114262223,0.6812557812182216
2481,cg13611347,ENSG00000101746,NOL4,0.02990011153667678,0.1944896382381346,0.32677435109067876,0.4936075449589838,0.33051687729538115,0.3451560580080251,0.03585707245332664,0.03074577079498763,0.1242357245224732,0.22586938171796667,0.13938953326517275,0.2907517385886963,0.02586122286387242,0.4771377686695798
2482,cg13630878,ENSG00000198690,FAN1,0.5915742814719264,0.833628329582117,0.8354362972416173,0.6946457109207652,0.7506652870077374,0.833572230233606,0.5264346763247503,0.3317272343165004,0.8778600756869064,0.8116494542124439,0.8562843451155691,0.7884760453996448,0.2682003688376487,0.7771666968319852
2483,cg13637733,ENSG00000140332,TLE3,0.05776426883763607,0.05020430924017046,0.052831849194818516,0.0561038019100349,0.041064116481965486,0.05221249309126825,0.054321130221364214,0.04713070032184274,0.0519843817127363,0.08318976289767384,0.05173307887503788,0.04689072852736167,0.0528723587296296,0.05445677102061082
2484,cg13649886,ENSG00000197863,ZNF790,0.013382900507116994,0.014359012063190218,0.013589741672474712,0.049768010244352734,0.12079458366584597,0.04089394495108183,0.012518146642376686,0.01395985749790607,0.014635313724535649,0.024306200801165606,0.01761937132386735,0.013385181531688623,0.013776375964734288,0.01472596622709566
2485,cg21868211,ENSG00000197863,ZNF790,0.01886402094083598,0.023974431961995512,0.018891427202003666,0.09248040457313844,0.20149183096756418,0.07729074049156442,0.018426934854017703,0.018872613592771672,0.022836139461748957,0.046700217724745745,0.03352443378936797,0.019391792780595184,0.022962168625703577,0.026868337647362336
2486,cg25772438,ENSG00000197863,ZNF790,0.11971894136477801,0.11954366283283668,0.12483410792451237,0.5049058386386133,0.3858497536808706,0.3217452371309798,0.12459617147686464,0.09853044808592169,0.09806228679617254,0.19295298041394554,0.2042055668542306,0.08494254915536552,0.08273742386318184,0.11302163154112436
2487,cg13649886,ENSG00000251247,ZNF345,0.013382900507116994,0.014359012063190218,0.013589741672474712,0.049768010244352734,0.12079458366584597,0.04089394495108183,0.012518146642376686,0.01395985749790607,0.014635313724535649,0.024306200801165606,0.01761937132386735,0.013385181531688623,0.013776375964734288,0.01472596622709566
2488,cg21868211,ENSG00000251247,ZNF345,0.01886402094083598,0.023974431961995512,0.018891427202003666,0.09248040457313844,0.20149183096756418,0.07729074049156442,0.018426934854017703,0.018872613592771672,0.022836139461748957,0.046700217724745745,0.03352443378936797,0.019391792780595184,0.022962168625703577,0.026868337647362336
2489,cg13693143,ENSG00000207604,MIR206,0.931213382331194,0.8167380109941282,0.8942517006311416,0.9021735505666981,0.7952076533654078,0.8099959868678969,0.9367763650507456,0.9397470044471954,0.8644298265409394,0.7730857485786972,0.7337208700388014,0.9335477315727353,0.9409440782480838,0.8554822319275942
2490,cg13706769,ENSG00000130653,PNPLA7,0.9374194229372023,0.8473578853278119,0.9336419406485186,0.8864230120471847,0.6131964343225246,0.6247422060037207,0.9336568658836983,0.8647354593025824,0.9257001682370003,0.8461460532856349,0.7370191519464626,0.9416721306086396,0.9379926163508543,0.6311586302823822
2491,cg13717817,ENSG00000144730,IL17RD,0.6764334770081802,0.640033432548894,0.686083300543688,0.7091030863504472,0.6284749612490086,0.6426292286858015,0.8156455914039605,0.807772004721452,0.5601418581183811,0.6768374694688104,0.6455193029947831,0.7941004849304147,0.7052664041410327,0.5233711771993221
2492,cg13740985,ENSG00000135069,PSAT1,0.498535903001349,0.6157866048479639,0.49890419870338837,0.5908888923361784,0.6311381998471894,0.642510459141691,0.471967321588958,0.559716947045485,0.6677504504099178,0.5254809046195941,0.596744549518163,0.5767709755789264,0.6090744025551904,0.6126879371999062
2493,cg13743996,ENSG00000080819,CPOX,0.07541642115761177,0.06873388278177049,0.05380541648828927,0.04417190745162841,0.05899864830034515,0.07668875045418638,0.06940734096692644,0.07974538646108628,0.0645498056813736,0.0,0.08606619108485235,0.06429871288194684,0.09247623974974098,0.06119018591462147
2494,cg13759674,ENSG00000176884,GRIN1,0.02558282288846634,0.12780462633107637,0.3635459047033986,0.20672842581225623,0.23402716791303155,0.17569934584734892,0.07500447267232616,0.05599878751269125,0.4671563230998042,0.22830399996456746,0.0956212075050568,0.109428386418034,0.024133980686624597,0.061660891728676066
2495,cg19794207,ENSG00000176884,GRIN1,0.3600472484098852,0.3035633239140922,0.41323624618328414,0.3912364851068137,0.31569262879937754,0.3353231859429376,0.3635695429169796,0.30709958594866926,0.38427956582581496,0.40078493369549556,0.31360606090107424,0.3650173651004747,0.40610996896005597,0.24015105544341828
2496,cg13761321,ENSG00000148120,AOPEP,0.2148979414738662,0.23894684066208766,0.5820880368422446,0.302567795738043,0.25169209299567186,0.32298087614183246,0.282796749065434,0.23167304076291612,0.18762575283353405,0.40031091569599286,0.34772077304092125,0.3840116661176344,0.13257850019026007,0.3303793306798574
2497,cg13764991,ENSG00000173253,DMRT2,0.031392207764873926,0.05988694086091393,0.05242234260452625,0.08193862671118435,0.1258387671600326,0.07621575155342557,0.04818948661685384,0.02239290503766854,0.12284237169481316,0.07684323499181829,0.028851062641774682,0.14524699881455558,0.02641203879701733,0.02649226229194775
2498,cg13769672,ENSG00000100462,PRMT5,0.05425638061664638,0.0507625618278904,0.048250527187424064,0.0566627986380056,0.049196564160052816,0.05642702890280677,0.04978813550794062,0.05162482431003187,0.052196638094843185,0.0760022857630596,0.05327044013008925,0.048731395427978864,0.054399348231186355,0.05181589504527404
2499,cg13769672,ENSG00000257285,AL132780.1,0.05425638061664638,0.0507625618278904,0.048250527187424064,0.0566627986380056,0.049196564160052816,0.05642702890280677,0.04978813550794062,0.05162482431003187,0.052196638094843185,0.0760022857630596,0.05327044013008925,0.048731395427978864,0.054399348231186355,0.05181589504527404
2500,cg13787987,ENSG00000197444,OGDHL,0.08016137157781612,0.07585199567270572,0.15779764419194617,0.1597704879805252,0.15075966998883766,0.11922726416163144,0.06667424521393993,0.05227049258488675,0.058718822625087416,0.1571544020869835,0.0784764469881881,0.0648576976629424,0.0636346942049631,0.05173178691325283
2501,cg13797779,ENSG00000176605,C14orf177,0.8982006301304106,0.7744987893718684,0.7343288710988684,0.7747835383062492,0.7817310518732914,0.8429255467267842,0.7944657646699923,0.8714088171832204,0.36467755476652103,0.6411534687284186,0.8151202878723569,0.7321596155520866,0.8646175218395461,0.7527837065920497
2502,cg13804171,ENSG00000157654,PALM2AKAP2,0.8625943278653557,0.8669424969498704,0.9213195503192857,0.9034939538894101,0.8677889878361251,0.9056912057762299,0.8663589456244323,0.9247685158704737,0.8677085558985584,0.8231800492485473,0.8591740145711626,0.8700129735951689,0.9418056781325731,0.9191101029475786
2503,cg13817905,ENSG00000285424,AL162718.1,0.565454161663442,0.5679131396036663,0.6873946741736433,0.591183627451946,0.5865567496709192,0.5555284523603028,0.4720312663748854,0.6196868267142398,0.324072468504588,0.6674969341011814,0.6066060158711676,0.5062573369149882,0.7688606930180871,0.707845910138573
2504,cg13817905,ENSG00000287761,AL162718.3,0.565454161663442,0.5679131396036663,0.6873946741736433,0.591183627451946,0.5865567496709192,0.5555284523603028,0.4720312663748854,0.6196868267142398,0.324072468504588,0.6674969341011814,0.6066060158711676,0.5062573369149882,0.7688606930180871,0.707845910138573
2505,cg13865488,ENSG00000186350,RXRA,0.17689310542601594,0.14756496568326946,0.1790229261915,0.480697598066115,0.21742285793431815,0.09101248793001472,0.19211973151611414,0.15729106434149662,0.2861203335915705,0.19932981064764316,0.13747455978972367,0.16883725149176884,0.08634153645111198,0.14940413467612146
2506,cg13873762,ENSG00000198920,KIAA0753,0.02616362306625781,0.025550239209030816,0.02437464164716907,0.028295855951626515,0.025398441249479726,0.02654946966518766,0.02436370492737377,0.026673177231141997,0.02576738439707693,0.052590477302204855,0.024718132565897836,0.02551408946802364,0.02622998624812604,0.025345871598214376
2507,cg13873762,ENSG00000282936,AC004706.3,0.02616362306625781,0.025550239209030816,0.02437464164716907,0.028295855951626515,0.025398441249479726,0.02654946966518766,0.02436370492737377,0.026673177231141997,0.02576738439707693,0.052590477302204855,0.024718132565897836,0.02551408946802364,0.02622998624812604,0.025345871598214376
2508,cg13873762,ENSG00000129235,TXNDC17,0.02616362306625781,0.025550239209030816,0.02437464164716907,0.028295855951626515,0.025398441249479726,0.02654946966518766,0.02436370492737377,0.026673177231141997,0.02576738439707693,0.052590477302204855,0.024718132565897836,0.02551408946802364,0.02622998624812604,0.025345871598214376
2509,cg13884879,ENSG00000151693,ASAP2,0.7940202856077687,0.36718951939529304,0.5827802903347923,0.48862829359496823,0.45026020216060714,0.5218146637714619,0.8884399632814236,0.8981059892671992,0.8225883095405943,0.5388368718224421,0.4655441842666428,0.6869485351535543,0.9037853537001478,0.4556199215485161
2510,cg13905606,ENSG00000134160,TRPM1,0.8461610132142134,0.6989119224335313,0.8003984332665027,0.8013719162598655,0.7187570850577015,0.7828250228901309,0.8716591488982468,0.8621710069542755,0.7890063089419774,0.7516400217885586,0.765342139448049,0.8115282771543628,0.8851008016067102,0.6488902091906188
2511,cg24957518,ENSG00000134160,TRPM1,0.7695222837028266,0.7885393636940253,0.8205203205279484,0.8758243897977286,0.817567032100783,0.7480225066389552,0.7775890738660166,0.9126797563160529,0.8831701058375708,0.8279032510978601,0.7349765728028138,0.8674951314391576,0.8811648784515927,0.8271180829024495
2512,cg13905606,ENSG00000207702,MIR211,0.8461610132142134,0.6989119224335313,0.8003984332665027,0.8013719162598655,0.7187570850577015,0.7828250228901309,0.8716591488982468,0.8621710069542755,0.7890063089419774,0.7516400217885586,0.765342139448049,0.8115282771543628,0.8851008016067102,0.6488902091906188
2513,cg13958215,ENSG00000164879,CA3,0.8939831811960361,0.6696513267600929,0.8409247955369338,0.8756404844843355,0.8104406956940204,0.8167955922093201,0.8775935242276129,0.8736494581537685,0.8109713904160684,0.835769922226504,0.844402533109748,0.880960124041651,0.9087464196161256,0.854104266341352
2514,cg13990355,ENSG00000028277,POU2F2,0.2950432263430209,0.24236418789616823,0.4260762196157233,0.4636824508210948,0.42148992884593145,0.39755366536245695,0.27642790293395114,0.28338638765513424,0.3888553800208932,0.32340357834819805,0.27959265612390677,0.33289785320068027,0.20774351056507626,0.45596358055096725
2515,cg13990355,ENSG00000254887,AC010247.1,0.2950432263430209,0.24236418789616823,0.4260762196157233,0.4636824508210948,0.42148992884593145,0.39755366536245695,0.27642790293395114,0.28338638765513424,0.3888553800208932,0.32340357834819805,0.27959265612390677,0.33289785320068027,0.20774351056507626,0.45596358055096725
2516,cg14001914,ENSG00000091490,SEL1L3,0.9444900176738148,0.9419431459191042,0.9668808041908845,0.49363903775588347,0.8404980186725373,0.9484993795315042,0.9708901619117776,0.9575947232855113,0.8919200023753311,0.8475752275441387,0.9362042278817615,0.9759014107211361,0.9742169595233489,0.8996347594135076
2517,cg14001914,ENSG00000250317,SMIM20,0.9444900176738148,0.9419431459191042,0.9668808041908845,0.49363903775588347,0.8404980186725373,0.9484993795315042,0.9708901619117776,0.9575947232855113,0.8919200023753311,0.8475752275441387,0.9362042278817615,0.9759014107211361,0.9742169595233489,0.8996347594135076
2518,cg14010829,ENSG00000130707,ASS1,0.7353380568420721,0.8155848485492098,0.641987102683074,0.7893684794603437,0.7919344634949119,0.82874672831507,0.8748673935082929,0.917041224809436,0.7249436819534216,0.6627630371283011,0.8299905270569126,0.5682640063070983,0.7163950548897086,0.8235863629586725
2519,cg14011734,ENSG00000157014,TATDN2,0.03185910585524328,0.027051873519947076,0.03440065051070077,0.030717897317010887,0.03137420041343002,0.03156669395912061,0.03489614522571593,0.028835174777388322,0.033044812166539164,0.050225959136234344,0.03198239156526272,0.02766655252965869,0.029518657435426962,0.03139103028308117
2520,cg14011734,ENSG00000272410,AC022384.1,0.03185910585524328,0.027051873519947076,0.03440065051070077,0.030717897317010887,0.03137420041343002,0.03156669395912061,0.03489614522571593,0.028835174777388322,0.033044812166539164,0.050225959136234344,0.03198239156526272,0.02766655252965869,0.029518657435426962,0.03139103028308117
2521,cg14015503,ENSG00000131845,ZNF304,0.06947706446791091,0.06343426014850981,0.06393292277462978,0.30926278833314647,0.06160577570542204,0.06917353007700244,0.0698380870601384,0.06338915338030159,0.06535216491862046,0.0977157353233728,0.06534377889327064,0.05774620535582591,0.06387772395448249,0.06899625820047706
2522,cg14015503,ENSG00000268678,AC005261.2,0.06947706446791091,0.06343426014850981,0.06393292277462978,0.30926278833314647,0.06160577570542204,0.06917353007700244,0.0698380870601384,0.06338915338030159,0.06535216491862046,0.0977157353233728,0.06534377889327064,0.05774620535582591,0.06387772395448249,0.06899625820047706
2523,cg14025883,ENSG00000107020,PLGRKT,0.8328828662794608,0.5584616117450036,0.5241139887630183,0.6692234774629416,0.6832655299563164,0.7375821964068786,0.8897476054726674,0.8800544607228172,0.8625994435605048,0.6009079580231134,0.7991554782658039,0.7003160838887281,0.772921921420295,0.8837620425968343
2524,cg14027380,ENSG00000008130,NADK,0.9120216764959269,0.9081670618145677,0.9128044773960384,0.9106310971070593,0.8980752298922804,0.9057537304711295,0.9097565023473765,0.9123770666048752,0.9005355263143262,0.8486315949879577,0.900559010372814,0.897425644971226,0.9174005043431352,0.9117591831252909
2525,cg14031414,ENSG00000089048,ESF1,0.04337519884758831,0.041386776004830796,0.04219552897822731,0.046211174374414334,0.04107069356589182,0.041677524320108295,0.04359524042721519,0.04022865428286787,0.043083259517022576,0.07690984696299621,0.037485197365743676,0.03933204803490215,0.03883838414581432,0.04291987275757974
2526,cg14031414,ENSG00000101247,NDUFAF5,0.04337519884758831,0.041386776004830796,0.04219552897822731,0.046211174374414334,0.04107069356589182,0.041677524320108295,0.04359524042721519,0.04022865428286787,0.043083259517022576,0.07690984696299621,0.037485197365743676,0.03933204803490215,0.03883838414581432,0.04291987275757974
2527,cg14032218,ENSG00000010165,EEF1AKNMT,0.9077624484789024,0.9207304249921549,0.8744896410082369,0.9152368336180213,0.9092476871582011,0.9206620991670994,0.9146274293791703,0.9174614361315235,0.9121061450376012,0.8582284202372219,0.9184343483121995,0.9194315434477027,0.9300451117600761,0.9132018457147073
2528,cg14036402,ENSG00000142634,EFHD2,0.5921800238693081,0.11414533552089988,0.4887561945905829,0.14126270018721715,0.1396145396366255,0.16816092609848396,0.4098787274626889,0.6471377956727281,0.5855564316783698,0.30762673067611035,0.221611665037578,0.6440620255101734,0.6787753623501139,0.5241349141115332
2529,cg14047339,ENSG00000196284,SUPT3H,0.24659131016604938,0.3012571507185648,0.2689659319455938,0.23760257824741066,0.3497438781452999,0.2661520973790522,0.25724186392565207,0.29717902662700546,0.28839890462022466,0.2843204641249174,0.26897719102590945,0.2897281241490369,0.2629703780550403,0.2520299425593481
2530,cg14047339,ENSG00000124813,RUNX2,0.24659131016604938,0.3012571507185648,0.2689659319455938,0.23760257824741066,0.3497438781452999,0.2661520973790522,0.25724186392565207,0.29717902662700546,0.28839890462022466,0.2843204641249174,0.26897719102590945,0.2897281241490369,0.2629703780550403,0.2520299425593481
2531,cg22328837,ENSG00000124813,RUNX2,0.762447282711533,0.24956902822412363,0.37051344628288124,0.7279345086607676,0.6847052953464627,0.6146046211102794,0.6013259225116278,0.8036755816866199,0.7186081020403844,0.5070100787515333,0.6308092166885949,0.8348711193948516,0.6326085633540278,0.8239399713117403
2532,cg14048783,ENSG00000044459,CNTLN,0.8871686750352688,0.7328298385090144,0.83643192207778,0.8474679896101334,0.7659948034356572,0.8655536102366079,0.8887595684772671,0.8802178088352175,0.7759856587099169,0.7950186829855824,0.8386676759024247,0.8803844466785297,0.9077412413953424,0.8750767856276257
2533,cg14081744,ENSG00000133816,MICAL2,0.5535451208969044,0.3766426525446956,0.383134590459348,0.3092602069824879,0.38303396070858914,0.5121551942813531,0.8263617023764885,0.8502685641170624,0.5405241806387302,0.4294888945175773,0.43211715497866554,0.23120408422136365,0.4135906358492113,0.31867915863435853
2534,cg14100748,ENSG00000165914,TTC7B,0.9236621653346463,0.908922156768465,0.9069338900184472,0.9015926083785347,0.8509300299543594,0.8910634757984893,0.9253142629562443,0.9281810203549452,0.9039793111808316,0.8274160575698919,0.8653231194690606,0.9271502990959696,0.9281668275143707,0.9253064392795773
2535,cg14128369,ENSG00000225339,AL354740.1,0.8004977493511182,0.728428259392479,0.7022678002881517,0.7435314253944164,0.7594031625733229,0.7828409479155065,0.8289831601175286,0.8315209438538407,0.7296343451008775,0.7474439519792105,0.7699872165225359,0.6332240081480001,0.7929731794905185,0.7463267992080234
2536,cg14128369,ENSG00000220583,RPL35P2,0.8004977493511182,0.728428259392479,0.7022678002881517,0.7435314253944164,0.7594031625733229,0.7828409479155065,0.8289831601175286,0.8315209438538407,0.7296343451008775,0.7474439519792105,0.7699872165225359,0.6332240081480001,0.7929731794905185,0.7463267992080234
2537,cg14153321,ENSG00000100124,ANKRD54,0.08914617155863136,0.0862390391406839,0.09341794268636838,0.10060047589325372,0.09493802891917863,0.12806935146425127,0.10086371462363455,0.08646218069342618,0.08385935507031908,0.1600082600584792,0.10639142723465181,0.06080252691156777,0.0862942453930333,0.07325739835095217
2538,cg14153321,ENSG00000100129,EIF3L,0.08914617155863136,0.0862390391406839,0.09341794268636838,0.10060047589325372,0.09493802891917863,0.12806935146425127,0.10086371462363455,0.08646218069342618,0.08385935507031908,0.1600082600584792,0.10639142723465181,0.06080252691156777,0.0862942453930333,0.07325739835095217
2539,cg14153637,ENSG00000184672,RALYL,0.4234262119740357,0.44154704026883407,0.7013413741339468,0.7541124197915128,0.5646324899939152,0.5785285908301132,0.2695097463999007,0.34329306571679996,0.37986464190067554,0.4637280220528726,0.5369648016245251,0.7108555167229771,0.5212656377619738,0.5886440988043614
2540,cg14159342,ENSG00000078900,TP73,0.32470971622583295,0.26698724605176793,0.554693079047907,0.6821283499761037,0.4102987713467418,0.2616569191124168,0.4219102107136328,0.5102516900857217,0.6316266710023294,0.5362057125361108,0.3766075479418878,0.5572648898596722,0.5761192545562257,0.5018262059145944
2541,cg22048228,ENSG00000078900,TP73,0.41108966213521975,0.34626664457377804,0.3636548351353223,0.3668710690910435,0.454013178379175,0.5140638355638781,0.4065909845480658,0.2966466333802444,0.3140913666753976,0.41944821832744256,0.5397493016852791,0.26973355887183675,0.30519786273000016,0.3080052187952664
2542,cg22234529,ENSG00000078900,TP73,0.421374642320209,0.3370714713222257,0.6158583263561249,0.5869911425209619,0.5051986074170269,0.44254962942890236,0.5746801535910635,0.6575065642708493,0.6978330225299693,0.6027275173300745,0.5261761613971442,0.6425379079699086,0.552700210930906,0.5480012182673629
2543,cg14182563,ENSG00000100288,CHKB,0.02305052255251954,0.025746251871374623,0.027300439997283158,0.030130548598579363,0.027243502053741386,0.023717271673388482,0.0221179610755482,0.027898750779822904,0.02921655133443174,0.03712956083149998,0.025242201593251468,0.025909538700346308,0.025122900003209894,0.029500367113749662
2544,cg14182563,ENSG00000008735,MAPK8IP2,0.02305052255251954,0.025746251871374623,0.027300439997283158,0.030130548598579363,0.027243502053741386,0.023717271673388482,0.0221179610755482,0.027898750779822904,0.02921655133443174,0.03712956083149998,0.025242201593251468,0.025909538700346308,0.025122900003209894,0.029500367113749662
